user_id,is_churned,churn_date,churn_reason
U07803,Yes,2025-05-17,Features
U07804,Yes,2024-11-26,Competition
U07805,Yes,2024-05-07,Price
U07806,Yes,2024-10-10,Price
U07807,Yes,2024-07-29,Inactive
U07808,Yes,2024-05-27,Inactive
U07809,Yes,2024-09-23,Features
U07810,Yes,2025-01-03,Inactive
U07811,Yes,2024-08-22,Competition
U07812,Yes,2024-05-01,Features
U07813,Yes,2024-11-29,Features
U07814,Yes,2024-04-23,Competition
U07815,Yes,2025-03-27,Price
U07816,Yes,2024-04-15,Price
U07817,No,,
U07818,Yes,2024-09-25,Inactive
U07819,No,,
U07820,Yes,2025-05-31,Features
U07821,Yes,2024-09-02,Price
U07822,Yes,2025-07-25,Competition
U07823,Yes,2024-11-12,Price
U07824,Yes,2024-03-26,Price
U07825,Yes,2024-12-25,Inactive
U07826,Yes,2024-07-29,Competition
U07827,Yes,2025-08-20,Price
U07828,No,,
U07829,Yes,2024-10-27,Competition
U07830,Yes,2024-12-02,Features
U07831,Yes,2024-08-15,Inactive
U07832,No,,
U07833,Yes,2025-02-27,Inactive
U07834,Yes,2024-09-22,Features
U07835,Yes,2025-01-09,Inactive
U07836,Yes,2024-12-28,Features
U07837,Yes,2024-08-05,Competition
U07838,Yes,2025-04-13,Features
U07839,No,,
U07840,Yes,2024-11-04,Inactive
U07841,Yes,2025-06-12,Price
U07842,Yes,2025-04-22,Competition
U07843,No,,
U07844,Yes,2024-07-13,Inactive
U07845,Yes,2024-11-14,Features
U07846,Yes,2024-04-26,Competition
U07847,No,,
U07848,Yes,2024-08-23,Competition
U07849,Yes,2025-04-26,Inactive
U07850,Yes,2024-10-04,Features
U07851,Yes,2024-09-21,Competition
U07852,Yes,2024-04-11,Inactive
U07853,Yes,2024-03-11,Inactive
U07854,Yes,2025-08-18,Price
U07855,Yes,2025-03-31,Features
U07856,No,,
U07857,No,,
U07858,Yes,2024-10-18,Inactive
U07859,Yes,2024-07-23,Features
U07860,Yes,2024-03-20,Inactive
U07861,Yes,2025-01-28,Inactive
U07862,Yes,2024-07-11,Features
U07863,Yes,2024-04-08,Competition
U07864,Yes,2024-11-21,Features
U07865,Yes,2024-07-12,Features
U07866,Yes,2024-05-24,Inactive
U07867,Yes,2024-07-14,Price
U07868,Yes,2024-11-05,Price
U07869,Yes,2025-01-10,Price
U07870,Yes,2024-12-19,Inactive
U07871,Yes,2025-01-27,Inactive
U07872,Yes,2024-03-15,Features
U07873,Yes,2024-09-06,Features
U07874,No,,
U07875,No,,
U07876,Yes,2024-07-17,Price
U07877,Yes,2024-12-09,Inactive
U07878,Yes,2025-06-26,Inactive
U07879,Yes,2025-01-06,Features
U07880,Yes,2024-12-10,Price
U07881,Yes,2024-06-05,Price
U07882,Yes,2025-04-10,Features
U07883,No,,
U07884,Yes,2024-11-18,Price
U07885,Yes,2024-04-08,Features
U07886,Yes,2024-10-15,Inactive
U07887,Yes,2025-02-09,Price
U07888,No,,
U07889,Yes,2024-07-17,Price
U07890,Yes,2025-06-14,Inactive
U07891,Yes,2024-10-12,Competition
U07892,Yes,2025-02-17,Price
U07893,Yes,2024-06-22,Inactive
U07894,Yes,2025-03-31,Inactive
U07895,Yes,2024-03-31,Inactive
U07896,Yes,2024-05-27,Competition
U07897,Yes,2025-02-13,Price
U07898,Yes,2025-01-24,Competition
U07899,Yes,2024-04-13,Features
U07900,Yes,2024-11-01,Inactive
U07901,Yes,2024-12-01,Inactive
U07902,No,,
U07903,Yes,2024-02-09,Inactive
U07904,Yes,2024-03-23,Features
U07905,Yes,2024-09-04,Competition
U07906,Yes,2024-10-15,Inactive
U07907,Yes,2025-08-08,Price
U07908,Yes,2024-12-13,Inactive
U07909,Yes,2024-06-04,Price
U07910,Yes,2024-12-28,Inactive
U07911,Yes,2024-11-10,Features
U07912,Yes,2024-06-02,Competition
U07913,No,,
U07914,Yes,2024-04-04,Inactive
U07915,Yes,2025-02-21,Features
U07916,No,,
U07917,Yes,2024-07-11,Inactive
U07918,Yes,2025-03-13,Features
U07919,Yes,2025-02-03,Competition
U07920,No,,
U07921,No,,
U07922,No,,
U07923,Yes,2024-07-11,Inactive
U07924,Yes,2024-09-16,Competition
U07925,Yes,2025-05-31,Features
U07926,Yes,2025-02-26,Features
U07927,Yes,2025-06-06,Features
U07928,Yes,2025-03-02,Features
U07929,Yes,2024-10-15,Features
U07930,Yes,2025-05-21,Features
U07931,Yes,2024-11-27,Price
U07932,Yes,2024-11-03,Features
U07933,Yes,2024-03-25,Competition
U07934,Yes,2024-12-24,Price
U07935,No,,
U07936,Yes,2024-12-20,Features
U07937,Yes,2024-07-05,Features
U07938,No,,
U07939,Yes,2024-12-18,Price
U07940,Yes,2024-08-12,Price
U07941,Yes,2024-10-30,Features
U07942,Yes,2024-02-08,Inactive
U07943,Yes,2024-09-21,Features
U07944,No,,
U07945,Yes,2025-01-26,Competition
U07946,Yes,2025-04-03,Features
U07947,Yes,2024-07-10,Inactive
U07948,Yes,2024-03-07,Inactive
U07949,Yes,2024-09-15,Features
U07950,Yes,2024-04-19,Inactive
U07951,Yes,2025-05-21,Inactive
U07952,Yes,2024-08-27,Features
U07953,Yes,2024-09-09,Price
U07954,Yes,2024-06-02,Features
U07955,Yes,2024-12-28,Competition
U07956,Yes,2025-01-25,Competition
U07957,Yes,2024-08-20,Competition
U07958,Yes,2024-11-25,Price
U07959,Yes,2025-07-15,Competition
U07960,Yes,2025-01-11,Competition
U07961,Yes,2024-02-08,Features
U07962,No,,
U07963,Yes,2024-10-07,Price
U07964,Yes,2025-02-08,Competition
U07965,Yes,2025-01-30,Price
U07966,Yes,2024-09-02,Features
U07967,Yes,2025-06-07,Price
U07968,Yes,2025-04-26,Inactive
U07969,Yes,2025-03-17,Inactive
U07970,Yes,2025-05-29,Features
U07971,Yes,2025-05-22,Price
U07972,Yes,2024-05-25,Price
U07973,No,,
U07974,Yes,2025-07-02,Competition
U07975,Yes,2024-08-16,Price
U07976,Yes,2025-09-09,Inactive
U07977,Yes,2024-09-26,Features
U07978,Yes,2025-03-31,Price
U07979,Yes,2024-11-06,Inactive
U07980,Yes,2024-10-06,Competition
U07981,Yes,2024-06-06,Features
U07982,Yes,2025-01-24,Inactive
U07983,Yes,2024-11-17,Features
U07984,Yes,2024-05-25,Price
U07985,Yes,2025-03-12,Inactive
U07986,Yes,2024-09-24,Price
U07987,Yes,2024-10-29,Competition
U07988,Yes,2024-12-22,Inactive
U07989,Yes,2025-02-09,Features
U07990,Yes,2024-11-06,Features
U07991,No,,
U07992,Yes,2024-10-03,Inactive
U07993,Yes,2025-05-08,Features
U07994,Yes,2024-09-22,Features
U07995,Yes,2024-09-18,Inactive
U07996,No,,
U07997,Yes,2025-07-08,Inactive
U07998,Yes,2025-02-10,Price
U07999,Yes,2024-11-05,Features
U08000,Yes,2025-03-26,Price
U08001,Yes,2024-04-12,Features
U08002,Yes,2025-01-11,Competition
U08003,Yes,2025-03-13,Price
U08004,Yes,2025-05-19,Features
U08005,No,,
U08006,Yes,2024-12-25,Inactive
U08007,Yes,2024-09-26,Inactive
U08008,Yes,2024-09-18,Price
U08009,Yes,2025-02-21,Features
U08010,No,,
U08011,No,,
U08012,Yes,2024-04-03,Features
U08013,Yes,2024-06-21,Inactive
U08014,Yes,2025-05-08,Inactive
U08015,No,,
U08016,Yes,2025-02-18,Features
U08017,Yes,2024-03-31,Price
U08018,Yes,2024-12-17,Features
U08019,No,,
U08020,No,,
U08021,Yes,2024-03-14,Features
U08022,Yes,2024-10-13,Features
U08023,Yes,2025-01-09,Competition
U08024,Yes,2024-08-06,Price
U08025,Yes,2025-03-29,Inactive
U08026,Yes,2025-04-13,Competition
U08027,Yes,2024-07-26,Inactive
U08028,Yes,2024-07-30,Competition
U08029,Yes,2024-08-10,Price
U08030,Yes,2024-03-08,Competition
U08031,Yes,2024-04-17,Features
U08032,Yes,2025-03-02,Features
U08033,No,,
U08034,Yes,2024-10-24,Price
U08035,Yes,2024-11-10,Competition
U08036,Yes,2025-04-12,Inactive
U08037,Yes,2024-07-10,Features
U08038,Yes,2025-02-10,Competition
U08039,Yes,2024-07-18,Inactive
U08040,Yes,2024-08-06,Price
U08041,Yes,2025-01-04,Inactive
U08042,Yes,2024-06-24,Inactive
U08043,Yes,2025-06-11,Features
U08044,Yes,2024-05-24,Inactive
U08045,Yes,2024-12-20,Inactive
U08046,Yes,2024-06-27,Competition
U08047,Yes,2024-10-26,Price
U08048,Yes,2024-10-08,Competition
U08049,Yes,2024-11-18,Competition
U08050,Yes,2024-11-26,Competition
U08051,Yes,2024-11-06,Price
U08052,Yes,2024-08-30,Price
U08053,Yes,2024-11-28,Features
U08054,Yes,2025-03-13,Competition
U08055,Yes,2024-11-07,Features
U08056,Yes,2024-04-09,Inactive
U08057,Yes,2025-11-16,Competition
U08058,Yes,2025-04-19,Price
U08059,Yes,2025-03-16,Competition
U08060,Yes,2024-06-27,Inactive
U08061,Yes,2025-08-18,Price
U08062,Yes,2025-02-04,Features
U08063,Yes,2025-08-02,Inactive
U08064,Yes,2024-08-28,Inactive
U08065,Yes,2025-03-18,Inactive
U08066,Yes,2025-01-25,Inactive
U08067,Yes,2024-10-15,Inactive
U08068,Yes,2024-08-25,Competition
U08069,No,,
U08070,Yes,2024-09-03,Competition
U08071,Yes,2025-01-07,Competition
U08072,No,,
U08073,Yes,2025-05-20,Features
U08074,Yes,2024-09-08,Competition
U08075,Yes,2024-09-09,Features
U08076,Yes,2024-06-23,Inactive
U08077,Yes,2024-11-26,Competition
U08078,Yes,2024-08-02,Inactive
U08079,No,,
U08080,Yes,2025-04-01,Competition
U08081,Yes,2025-01-15,Inactive
U08082,Yes,2025-01-04,Inactive
U08083,Yes,2024-10-11,Price
U08084,Yes,2025-05-13,Price
U08085,No,,
U08086,Yes,2024-08-23,Price
U08087,Yes,2025-08-31,Competition
U08088,Yes,2024-10-09,Competition
U08089,Yes,2024-12-31,Features
U08090,Yes,2024-06-03,Features
U08091,Yes,2025-02-25,Inactive
U08092,No,,
U08093,Yes,2024-03-26,Inactive
U08094,Yes,2025-02-23,Competition
U08095,Yes,2024-09-20,Inactive
U08096,Yes,2024-06-15,Features
U08097,Yes,2024-12-15,Price
U08098,Yes,2024-06-15,Competition
U08099,Yes,2024-10-10,Inactive
U08100,Yes,2024-08-27,Competition
U08101,Yes,2025-04-21,Inactive
U08102,Yes,2024-12-04,Inactive
U08103,Yes,2025-05-18,Inactive
U08104,Yes,2025-02-22,Price
U08105,Yes,2024-10-06,Price
U08106,Yes,2024-10-30,Inactive
U08107,Yes,2024-07-09,Inactive
U08108,Yes,2025-01-05,Competition
U08109,Yes,2025-01-02,Features
U08110,Yes,2024-06-02,Competition
U08111,Yes,2025-06-18,Inactive
U08112,Yes,2024-05-03,Features
U08113,Yes,2024-12-15,Inactive
U08114,Yes,2024-12-13,Price
U08115,No,,
U08116,Yes,2024-08-01,Features
U08117,No,,
U08118,Yes,2025-02-08,Competition
U08119,Yes,2025-03-06,Features
U08120,Yes,2025-02-06,Price
U08121,Yes,2024-05-10,Competition
U08122,Yes,2025-07-26,Features
U08123,Yes,2024-08-15,Competition
U08124,Yes,2024-12-14,Features
U08125,Yes,2024-07-06,Features
U08126,Yes,2024-07-21,Inactive
U08127,Yes,2024-04-09,Price
U08128,Yes,2025-02-05,Inactive
U08129,Yes,2025-04-14,Features
U08130,No,,
U08131,Yes,2024-09-01,Inactive
U08132,No,,
U08133,Yes,2024-12-19,Competition
U08134,Yes,2025-01-01,Price
U08135,Yes,2024-04-16,Inactive
U08136,Yes,2024-09-02,Inactive
U08137,Yes,2024-05-16,Competition
U08138,Yes,2024-11-08,Price
U08139,Yes,2024-12-16,Price
U08140,Yes,2024-09-28,Competition
U08141,Yes,2024-12-12,Price
U08142,Yes,2025-06-17,Inactive
U08143,Yes,2025-01-10,Inactive
U08144,Yes,2024-05-05,Competition
U08145,Yes,2024-10-13,Price
U08146,No,,
U08147,Yes,2024-05-10,Competition
U08148,Yes,2024-06-26,Competition
U08149,Yes,2025-04-16,Inactive
U08150,No,,
U08151,Yes,2024-09-17,Inactive
U08152,Yes,2024-07-28,Features
U08153,Yes,2024-12-12,Price
U08154,Yes,2024-03-22,Price
U08155,Yes,2024-11-11,Price
U08156,Yes,2024-11-26,Price
U08157,Yes,2024-06-21,Inactive
U08158,Yes,2024-04-10,Competition
U08159,No,,
U08160,Yes,2024-03-05,Inactive
U08161,Yes,2024-11-06,Competition
U08162,Yes,2024-10-11,Features
U08163,Yes,2024-05-27,Inactive
U08164,Yes,2025-07-04,Competition
U08165,Yes,2024-06-10,Inactive
U08166,Yes,2024-08-15,Price
U08167,Yes,2024-07-20,Price
U08168,Yes,2025-01-27,Price
U08169,No,,
U08170,Yes,2024-09-17,Price
U08171,Yes,2024-07-13,Price
U08172,Yes,2024-12-03,Features
U08173,No,,
U08174,Yes,2024-07-08,Features
U08175,Yes,2024-08-12,Price
U08176,Yes,2024-09-26,Price
U08177,Yes,2025-07-31,Price
U08178,Yes,2024-05-08,Inactive
U08179,Yes,2025-03-26,Price
U08180,Yes,2024-02-11,Features
U08181,Yes,2024-05-26,Competition
U08182,Yes,2024-03-23,Features
U08183,Yes,2024-07-19,Competition
U08184,Yes,2025-03-14,Inactive
U08185,Yes,2024-10-05,Features
U08186,Yes,2024-07-31,Inactive
U08187,Yes,2025-03-23,Competition
U08188,Yes,2024-04-08,Features
U08189,Yes,2025-11-13,Competition
U08190,Yes,2025-07-12,Features
U08191,Yes,2024-11-12,Features
U08192,Yes,2024-09-06,Inactive
U08193,Yes,2024-05-14,Inactive
U08194,No,,
U08195,No,,
U08196,Yes,2024-07-06,Features
U08197,Yes,2024-02-11,Competition
U08198,No,,
U08199,Yes,2025-07-18,Features
U08200,Yes,2024-10-20,Competition
U08201,Yes,2025-01-02,Features
U08202,Yes,2024-11-21,Price
U08203,Yes,2025-07-29,Price
U08204,No,,
U08205,Yes,2025-02-20,Features
U08206,Yes,2024-02-27,Inactive
U08207,Yes,2024-12-01,Competition
U08208,Yes,2025-01-08,Inactive
U08209,Yes,2024-06-10,Competition
U08210,Yes,2024-09-09,Price
U08211,Yes,2024-11-10,Features
U08212,Yes,2024-07-10,Price
U08213,Yes,2024-09-10,Competition
U08214,Yes,2025-01-27,Features
U08215,Yes,2025-07-22,Features
U08216,Yes,2024-11-15,Features
U08217,Yes,2024-03-08,Price
U08218,Yes,2025-05-22,Competition
U08219,Yes,2024-03-13,Competition
U08220,Yes,2025-01-30,Features
U08221,Yes,2024-04-28,Inactive
U08222,Yes,2024-12-29,Inactive
U08223,Yes,2024-04-19,Competition
U08224,Yes,2024-12-10,Competition
U08225,Yes,2024-10-04,Features
U08226,Yes,2024-06-10,Price
U08227,Yes,2025-03-21,Competition
U08228,Yes,2024-11-21,Price
U08229,Yes,2024-09-20,Features
U08230,Yes,2024-11-25,Competition
U08231,Yes,2024-06-25,Price
U08232,No,,
U08233,Yes,2024-05-08,Competition
U08234,Yes,2025-01-16,Features
U08235,Yes,2025-01-19,Inactive
U08236,Yes,2024-09-27,Competition
U08237,Yes,2025-01-30,Competition
U08238,Yes,2024-02-18,Price
U08239,Yes,2024-06-16,Inactive
U08240,Yes,2024-10-13,Price
U08241,Yes,2024-04-21,Competition
U08242,Yes,2025-02-16,Inactive
U08243,Yes,2025-06-14,Inactive
U08244,Yes,2025-07-24,Competition
U08245,Yes,2025-03-21,Inactive
U08246,Yes,2025-02-20,Inactive
U08247,Yes,2024-09-20,Inactive
U08248,No,,
U08249,Yes,2024-03-08,Price
U08250,Yes,2024-06-13,Features
U08251,Yes,2025-03-06,Inactive
U08252,Yes,2024-05-11,Price
U08253,Yes,2024-05-13,Price
U08254,Yes,2024-03-08,Competition
U08255,No,,
U08256,Yes,2024-12-17,Features
U08257,Yes,2024-10-28,Features
U08258,Yes,2025-02-03,Competition
U08259,Yes,2024-09-16,Competition
U08260,Yes,2024-11-09,Price
U08261,Yes,2024-04-12,Price
U08262,Yes,2024-08-30,Features
U08263,Yes,2024-09-14,Price
U08264,Yes,2025-06-02,Price
U08265,Yes,2024-11-03,Features
U08266,Yes,2025-07-27,Competition
U08267,Yes,2024-05-27,Features
U08268,Yes,2024-03-08,Inactive
U08269,Yes,2024-04-09,Competition
U08270,Yes,2025-04-22,Price
U08271,No,,
U08272,Yes,2025-06-05,Inactive
U08273,Yes,2025-01-02,Inactive
U08274,Yes,2025-08-20,Competition
U08275,Yes,2025-01-13,Price
U08276,Yes,2024-11-30,Competition
U08277,Yes,2024-09-27,Price
U08278,Yes,2025-02-03,Price
U08279,Yes,2024-06-25,Competition
U08280,Yes,2025-06-01,Price
U08281,No,,
U08282,Yes,2024-12-27,Inactive
U08283,Yes,2024-10-24,Competition
U08284,Yes,2024-05-29,Price
U08285,Yes,2024-10-03,Competition
U08286,Yes,2025-01-20,Features
U08287,Yes,2025-01-28,Competition
U08288,Yes,2024-03-12,Inactive
U08289,Yes,2025-01-03,Price
U08290,Yes,2025-02-12,Competition
U08291,Yes,2025-01-02,Price
U08292,Yes,2025-03-16,Competition
U08293,Yes,2024-12-09,Features
U08294,Yes,2024-11-12,Inactive
U08295,Yes,2024-11-13,Price
U08296,Yes,2024-08-30,Inactive
U08297,Yes,2025-01-18,Price
U08298,Yes,2025-05-10,Price
U08299,Yes,2024-12-30,Competition
U08300,Yes,2025-06-17,Price
U08301,Yes,2025-04-09,Inactive
U08302,Yes,2025-06-15,Inactive
U08303,Yes,2025-02-14,Price
U08304,No,,
U08305,No,,
U08306,Yes,2024-07-19,Price
U08307,Yes,2024-06-29,Competition
U08308,Yes,2024-12-06,Inactive
U08309,Yes,2024-11-19,Inactive
U08310,Yes,2024-07-24,Price
U08311,Yes,2024-10-31,Features
U08312,Yes,2025-01-17,Features
U08313,Yes,2024-06-27,Features
U08314,Yes,2024-09-04,Price
U08315,Yes,2024-12-31,Inactive
U08316,No,,
U08317,Yes,2025-01-01,Features
U08318,Yes,2025-07-28,Competition
U08319,Yes,2025-02-06,Price
U08320,Yes,2024-10-19,Inactive
U08321,Yes,2024-09-22,Price
U08322,Yes,2024-12-25,Competition
U08323,Yes,2024-07-06,Price
U08324,Yes,2025-02-03,Features
U08325,Yes,2025-02-28,Competition
U08326,Yes,2024-02-13,Competition
U08327,Yes,2024-08-24,Price
U08328,Yes,2024-11-15,Inactive
U08329,Yes,2025-05-10,Features
U08330,No,,
U08331,Yes,2025-03-01,Competition
U08332,Yes,2025-08-07,Competition
U08333,Yes,2025-02-09,Competition
U08334,Yes,2024-09-29,Competition
U08335,Yes,2025-01-15,Features
U08336,Yes,2024-06-26,Competition
U08337,Yes,2024-12-14,Inactive
U08338,Yes,2025-09-13,Competition
U08339,Yes,2024-08-26,Price
U08340,Yes,2024-03-04,Features
U08341,Yes,2025-05-02,Competition
U08342,Yes,2025-01-04,Inactive
U08343,Yes,2024-10-24,Features
U08344,No,,
U08345,Yes,2024-12-02,Competition
U08346,Yes,2025-07-31,Inactive
U08347,Yes,2025-02-19,Features
U08348,Yes,2024-10-10,Price
U08349,Yes,2024-10-20,Features
U08350,Yes,2025-03-15,Features
U08351,Yes,2025-04-03,Price
U08352,Yes,2024-12-30,Competition
U08353,Yes,2024-03-16,Inactive
U08354,Yes,2025-02-05,Inactive
U08355,Yes,2024-05-02,Price
U08356,Yes,2025-05-23,Competition
U08357,Yes,2024-09-25,Competition
U08358,Yes,2024-08-04,Features
U08359,Yes,2024-04-04,Price
U08360,Yes,2024-07-07,Features
U08361,Yes,2024-05-12,Price
U08362,Yes,2025-02-01,Competition
U08363,Yes,2024-03-02,Competition
U08364,Yes,2024-08-02,Features
U08365,Yes,2025-01-10,Price
U08366,Yes,2025-03-12,Price
U08367,Yes,2024-04-12,Inactive
U08368,No,,
U08369,Yes,2024-07-21,Features
U08370,Yes,2024-08-20,Inactive
U08371,Yes,2025-02-17,Competition
U08372,No,,
U08373,No,,
U08374,Yes,2025-03-23,Inactive
U08375,Yes,2025-01-02,Competition
U08376,Yes,2025-01-05,Inactive
U08377,Yes,2024-05-09,Features
U08378,Yes,2025-07-06,Features
U08379,Yes,2025-01-19,Price
U08380,Yes,2024-08-12,Features
U08381,Yes,2025-01-07,Features
U08382,Yes,2024-07-07,Inactive
U08383,Yes,2024-11-13,Price
U08384,Yes,2024-10-14,Inactive
U08385,Yes,2024-06-18,Price
U08386,No,,
U08387,Yes,2024-02-08,Inactive
U08388,No,,
U08389,Yes,2025-02-07,Features
U08390,No,,
U08391,Yes,2025-06-07,Inactive
U08392,Yes,2024-06-10,Price
U08393,Yes,2024-11-11,Price
U08394,Yes,2024-08-10,Features
U08395,Yes,2024-10-27,Competition
U08396,Yes,2024-07-27,Price
U08397,Yes,2024-04-11,Price
U08398,Yes,2024-04-03,Price
U08399,Yes,2024-05-30,Features
U08400,Yes,2025-02-13,Features
U08401,Yes,2025-01-01,Competition
U08402,Yes,2024-04-22,Competition
U08403,Yes,2024-07-15,Features
U08404,Yes,2025-05-04,Features
U08405,Yes,2025-01-02,Price
U08406,Yes,2024-05-31,Price
U08407,Yes,2024-12-20,Features
U08408,Yes,2025-02-15,Price
U08409,Yes,2024-04-18,Features
U08410,Yes,2025-01-31,Inactive
U08411,Yes,2025-02-12,Inactive
U08412,Yes,2024-02-27,Competition
U08413,No,,
U08414,Yes,2025-05-21,Features
U08415,Yes,2024-08-26,Competition
U08416,Yes,2025-06-19,Features
U08417,Yes,2024-04-02,Competition
U08418,Yes,2024-04-30,Price
U08419,Yes,2024-10-10,Price
U08420,Yes,2025-01-29,Inactive
U08421,Yes,2025-01-28,Inactive
U08422,Yes,2024-09-12,Inactive
U08423,No,,
U08424,Yes,2024-10-26,Competition
U08425,Yes,2025-03-25,Features
U08426,Yes,2024-11-16,Inactive
U08427,Yes,2024-10-23,Price
U08428,Yes,2024-10-27,Inactive
U08429,Yes,2025-03-12,Competition
U08430,Yes,2025-09-09,Inactive
U08431,Yes,2024-05-16,Features
U08432,Yes,2025-04-27,Price
U08433,Yes,2024-06-27,Inactive
U08434,Yes,2024-09-27,Price
U08435,Yes,2024-10-21,Competition
U08436,Yes,2024-10-24,Features
U08437,Yes,2024-10-26,Features
U08438,Yes,2024-08-16,Competition
U08439,Yes,2024-12-28,Features
U08440,Yes,2025-04-23,Price
U08441,Yes,2025-03-15,Features
U08442,Yes,2024-06-06,Inactive
U08443,Yes,2024-08-23,Competition
U08444,Yes,2024-09-18,Price
U08445,Yes,2025-03-02,Competition
U08446,Yes,2024-06-03,Competition
U08447,Yes,2024-07-13,Inactive
U08448,Yes,2024-09-01,Inactive
U08449,Yes,2025-05-23,Features
U08450,Yes,2025-03-19,Inactive
U08451,Yes,2024-12-22,Competition
U08452,Yes,2024-03-09,Competition
U08453,Yes,2024-07-24,Features
U08454,Yes,2025-03-08,Competition
U08455,Yes,2024-09-06,Competition
U08456,Yes,2024-10-04,Price
U08457,Yes,2024-10-08,Features
U08458,Yes,2024-04-05,Features
U08459,Yes,2025-03-27,Inactive
U08460,Yes,2024-12-31,Price
U08461,Yes,2024-12-18,Competition
U08462,Yes,2025-01-16,Inactive
U08463,Yes,2024-05-13,Competition
U08464,Yes,2024-06-03,Inactive
U08465,Yes,2024-07-30,Competition
U08466,Yes,2025-05-10,Competition
U08467,Yes,2024-08-05,Competition
U08468,Yes,2025-01-31,Price
U08469,Yes,2024-08-18,Price
U08470,Yes,2024-02-28,Features
U08471,Yes,2024-11-16,Price
U08472,Yes,2024-06-26,Price
U08473,Yes,2024-03-10,Features
U08474,Yes,2024-11-17,Price
U08475,Yes,2024-11-09,Features
U08476,Yes,2024-08-18,Inactive
U08477,Yes,2024-09-14,Inactive
U08478,Yes,2025-06-02,Price
U08479,Yes,2025-05-17,Price
U08480,Yes,2025-02-22,Inactive
U08481,Yes,2025-01-23,Inactive
U08482,Yes,2025-01-06,Inactive
U08483,No,,
U08484,Yes,2025-03-11,Price
U08485,Yes,2025-04-26,Price
U08486,Yes,2025-02-20,Inactive
U08487,Yes,2024-07-28,Price
U08488,No,,
U08489,Yes,2025-01-20,Features
U08490,No,,
U08491,No,,
U08492,Yes,2024-04-01,Competition
U08493,No,,
U08494,Yes,2024-08-11,Competition
U08495,Yes,2025-01-20,Price
U08496,Yes,2024-08-26,Features
U08497,Yes,2025-02-26,Inactive
U08498,Yes,2024-05-14,Price
U08499,Yes,2024-06-03,Features
U08500,Yes,2024-02-10,Price
U08501,Yes,2024-04-30,Competition
U08502,Yes,2025-04-24,Inactive
U08503,Yes,2024-07-11,Price
U08504,Yes,2025-01-23,Competition
U08505,Yes,2024-07-30,Inactive
U08506,Yes,2024-10-10,Features
U08507,No,,
U08508,Yes,2024-05-04,Inactive
U08509,Yes,2024-11-15,Competition
U08510,Yes,2024-02-11,Price
U08511,Yes,2024-09-07,Inactive
U08512,Yes,2025-03-24,Features
U08513,Yes,2024-04-21,Features
U08514,Yes,2024-06-23,Price
U08515,Yes,2024-07-12,Features
U08516,Yes,2024-11-20,Price
U08517,Yes,2025-01-10,Price
U08518,No,,
U08519,Yes,2025-03-02,Features
U08520,No,,
U08521,Yes,2024-08-22,Price
U08522,Yes,2025-08-15,Inactive
U08523,Yes,2025-05-24,Inactive
U08524,Yes,2025-07-01,Features
U08525,Yes,2025-03-10,Features
U08526,Yes,2025-03-16,Inactive
U08527,Yes,2024-11-26,Price
U08528,Yes,2024-10-21,Price
U08529,Yes,2025-10-06,Features
U08530,No,,
U08531,Yes,2025-05-22,Competition
U08532,Yes,2024-12-08,Inactive
U08533,Yes,2024-12-27,Competition
U08534,No,,
U08535,Yes,2025-02-07,Features
U08536,Yes,2025-04-06,Inactive
U08537,Yes,2025-05-20,Price
U08538,Yes,2024-10-30,Features
U08539,Yes,2024-07-09,Competition
U08540,No,,
U08541,Yes,2024-11-15,Price
U08542,Yes,2024-12-18,Inactive
U08543,Yes,2024-04-06,Features
U08544,No,,
U08545,Yes,2024-04-14,Price
U08546,Yes,2025-05-02,Inactive
U08547,Yes,2024-06-20,Inactive
U08548,Yes,2024-11-10,Inactive
U08549,No,,
U08550,Yes,2024-05-31,Features
U08551,Yes,2024-10-12,Inactive
U08552,Yes,2024-12-30,Price
U08553,Yes,2024-09-23,Features
U08554,Yes,2024-11-16,Price
U08555,Yes,2024-12-03,Competition
U08556,No,,
U08557,Yes,2025-02-22,Features
U08558,Yes,2024-07-25,Price
U08559,No,,
U08560,Yes,2024-06-09,Features
U08561,Yes,2024-12-18,Competition
U08562,Yes,2024-11-14,Inactive
U08563,No,,
U08564,Yes,2024-06-08,Competition
U08565,Yes,2024-08-06,Price
U08566,Yes,2025-02-08,Competition
U08567,No,,
U08568,Yes,2025-02-09,Features
U08569,Yes,2024-03-16,Features
U08570,Yes,2024-08-04,Inactive
U08571,Yes,2024-10-25,Features
U08572,Yes,2024-11-01,Inactive
U08573,Yes,2025-05-15,Features
U08574,Yes,2025-03-10,Competition
U08575,No,,
U08576,Yes,2024-05-22,Inactive
U08577,Yes,2024-04-09,Price
U08578,No,,
U08579,Yes,2025-07-05,Inactive
U08580,Yes,2024-10-10,Price
U08581,Yes,2024-10-06,Features
U08582,Yes,2024-12-07,Competition
U08583,Yes,2025-01-09,Features
U08584,No,,
U08585,Yes,2024-08-22,Competition
U08586,Yes,2025-08-14,Inactive
U08587,Yes,2025-01-29,Features
U08588,Yes,2024-12-08,Competition
U08589,Yes,2024-04-20,Competition
U08590,Yes,2025-03-15,Competition
U08591,Yes,2024-10-05,Features
U08592,Yes,2024-11-13,Price
U08593,Yes,2024-07-27,Inactive
U08594,Yes,2024-09-23,Features
U08595,Yes,2025-04-28,Features
U08596,No,,
U08597,Yes,2024-09-13,Inactive
U08598,Yes,2024-07-08,Competition
