transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,transaction_status,refund_date
T042745,U08573,2024-12-18,449.33,Software,Pro,2,15,Card,Completed,
T042746,U08573,2024-12-18,0.0,Software,Pro,3,5,PayPal,Failed,
T042747,U08573,2025-01-21,130.43,Software,Enterprise,3,15,UPI,Completed,
T042748,U08573,2025-01-22,113.63,Software,Pro,3,10,Card,Refunded,2025-01-27
T042749,U08573,2025-02-16,296.84,Subscription,Pro,3,20,UPI,Completed,
T042750,U08573,2025-02-17,251.79,Course,Pro,2,0,PayPal,Completed,
T042751,U08573,2025-03-18,414.9,Subscription,Pro,1,0,Card,Completed,
T042752,U08573,2025-04-16,379.56,Course,Analytics Add-on,3,5,UPI,Completed,
T042753,U08574,2024-09-18,435.9,Accessories,Analytics Add-on,2,0,UPI,Completed,
T042754,U08574,2024-10-13,71.37,Accessories,Analytics Add-on,1,5,UPI,Completed,
T042755,U08574,2024-10-11,166.93,Software,Pro,2,10,Net Banking,Refunded,2024-10-18
T042756,U08574,2024-12-13,106.21,Course,Analytics Add-on,1,0,UPI,Completed,
T042757,U08574,2024-12-14,272.75,Course,Pro,1,20,Card,Completed,
T042758,U08575,2024-08-28,210.65,Subscription,Enterprise,1,5,PayPal,Refunded,2024-09-04
T042759,U08575,2024-11-01,198.01,Software,Analytics Add-on,3,0,PayPal,Completed,
T042760,U08575,2024-11-01,0.0,Course,Pro,1,20,Card,Failed,
T042761,U08575,2024-12-02,0.0,Course,Enterprise,3,10,Card,Failed,
T042762,U08575,2024-12-29,412.1,Course,Pro,1,20,Card,Completed,
T042763,U08575,2025-01-28,479.21,Software,Enterprise,3,0,Card,Completed,
T042764,U08575,2025-03-28,413.89,Software,Analytics Add-on,1,10,Card,Completed,
T042765,U08575,2025-03-28,290.68,Subscription,Pro,1,10,UPI,Refunded,2025-04-04
T042766,U08575,2025-04-29,181.96,Accessories,Starter,2,10,Net Banking,Refunded,2025-05-04
T042767,U08576,2024-02-25,72.7,Subscription,Starter,3,0,PayPal,Completed,
T042768,U08576,2024-03-30,146.46,Subscription,Enterprise,2,15,Card,Completed,
T042769,U08576,2024-03-27,260.06,Course,Starter,3,10,PayPal,Completed,
T042770,U08576,2024-04-29,497.29,Accessories,Pro,1,5,Card,Completed,
T042771,U08576,2024-04-27,152.53,Subscription,Starter,3,0,UPI,Completed,
T042772,U08577,2024-03-14,404.92,Software,Analytics Add-on,3,10,Net Banking,Completed,
T042773,U08578,2024-10-29,315.71,Accessories,Analytics Add-on,1,0,Card,Completed,
T042774,U08578,2024-12-03,493.12,Subscription,Starter,3,15,UPI,Completed,
T042775,U08578,2025-01-27,143.15,Course,Starter,2,20,PayPal,Completed,
T042776,U08578,2025-02-28,216.46,Subscription,Pro,3,5,PayPal,Completed,
T042777,U08578,2025-03-29,31.45,Subscription,Analytics Add-on,1,10,Card,Completed,
T042778,U08578,2025-03-26,36.1,Accessories,Pro,2,5,PayPal,Refunded,2025-04-02
T042779,U08578,2025-05-27,215.15,Accessories,Enterprise,1,15,UPI,Completed,
T042780,U08578,2025-05-25,0.0,Software,Analytics Add-on,1,0,Card,Failed,
T042781,U08578,2025-06-27,385.44,Subscription,Enterprise,3,10,Card,Completed,
T042782,U08578,2025-08-26,455.46,Subscription,Enterprise,1,20,Net Banking,Completed,
T042783,U08578,2025-08-28,293.27,Software,Starter,3,0,Net Banking,Completed,
T042784,U08578,2025-09-24,189.52,Software,Pro,1,10,Net Banking,Completed,
T042785,U08579,2024-10-15,452.74,Software,Starter,3,0,PayPal,Completed,
T042786,U08579,2024-10-15,243.15,Subscription,Starter,1,0,UPI,Completed,
T042787,U08579,2024-12-11,0.0,Course,Starter,1,15,Card,Failed,
T042788,U08579,2024-12-11,358.36,Accessories,Analytics Add-on,3,0,UPI,Completed,
T042789,U08579,2025-01-08,478.49,Course,Analytics Add-on,2,20,Card,Refunded,2025-01-14
T042790,U08579,2025-01-09,452.48,Accessories,Analytics Add-on,2,0,UPI,Completed,
T042791,U08579,2025-04-09,496.56,Accessories,Pro,1,5,UPI,Completed,
T042792,U08579,2025-04-08,416.18,Accessories,Starter,3,0,Card,Completed,
T042793,U08580,2024-07-19,479.88,Course,Pro,3,5,PayPal,Completed,
T042794,U08580,2024-09-10,214.81,Subscription,Enterprise,1,0,PayPal,Completed,
T042795,U08580,2024-09-12,311.25,Subscription,Starter,3,10,UPI,Completed,
T042796,U08582,2024-09-09,0.0,Accessories,Enterprise,2,10,PayPal,Failed,
T042797,U08582,2024-10-13,31.08,Software,Enterprise,2,10,PayPal,Completed,
T042798,U08582,2024-11-11,206.98,Subscription,Starter,3,20,PayPal,Completed,
T042799,U08583,2024-12-12,0.0,Software,Starter,3,15,Card,Failed,
T042800,U08583,2024-12-13,232.18,Subscription,Enterprise,3,5,Net Banking,Completed,
T042801,U08584,2024-04-30,458.32,Software,Starter,3,20,Card,Completed,
T042802,U08584,2024-04-30,459.91,Subscription,Starter,2,10,PayPal,Refunded,2024-05-05
T042803,U08584,2024-06-27,100.01,Software,Enterprise,2,5,PayPal,Completed,
T042804,U08584,2024-07-25,269.73,Software,Pro,3,15,Card,Completed,
T042805,U08584,2024-08-25,264.6,Accessories,Pro,1,10,PayPal,Completed,
T042806,U08584,2024-08-24,366.45,Course,Analytics Add-on,3,10,PayPal,Completed,
T042807,U08584,2024-09-26,101.22,Course,Pro,2,5,UPI,Completed,
T042808,U08584,2024-09-25,187.77,Course,Pro,2,10,Card,Completed,
T042809,U08584,2024-10-25,181.25,Course,Pro,2,5,Card,Completed,
T042810,U08584,2024-10-26,429.88,Accessories,Analytics Add-on,3,0,Card,Completed,
T042811,U08584,2024-11-24,232.43,Course,Enterprise,3,10,Card,Completed,
T042812,U08584,2025-02-19,405.28,Subscription,Enterprise,1,5,PayPal,Completed,
T042813,U08584,2025-02-19,0.0,Software,Starter,1,5,Card,Failed,
T042814,U08585,2024-03-29,374.02,Subscription,Pro,3,10,UPI,Completed,
T042815,U08585,2024-03-31,358.75,Software,Analytics Add-on,2,0,Net Banking,Completed,
T042816,U08585,2024-04-27,54.4,Software,Starter,2,15,Net Banking,Completed,
T042817,U08585,2024-05-28,36.91,Software,Analytics Add-on,2,20,UPI,Completed,
T042818,U08585,2024-05-26,0.0,Course,Analytics Add-on,1,20,UPI,Failed,
T042819,U08585,2024-06-29,96.43,Software,Enterprise,2,15,UPI,Completed,
T042820,U08585,2024-06-27,406.47,Accessories,Starter,1,0,PayPal,Completed,
T042821,U08586,2024-09-25,438.84,Accessories,Enterprise,3,20,UPI,Completed,
T042822,U08586,2024-10-20,0.0,Software,Analytics Add-on,3,5,Net Banking,Failed,
T042823,U08586,2024-11-23,250.78,Subscription,Enterprise,2,15,Net Banking,Completed,
T042824,U08586,2024-11-20,221.84,Software,Pro,2,20,Card,Completed,
T042825,U08586,2024-12-20,343.47,Software,Analytics Add-on,2,20,UPI,Completed,
T042826,U08586,2024-12-18,95.17,Course,Enterprise,1,5,Card,Completed,
T042827,U08586,2025-01-24,388.55,Subscription,Enterprise,1,15,UPI,Completed,
T042828,U08586,2025-02-18,45.24,Course,Analytics Add-on,2,10,PayPal,Completed,
T042829,U08586,2025-02-19,51.36,Software,Starter,1,10,Card,Completed,
T042830,U08586,2025-03-18,479.39,Subscription,Starter,3,5,UPI,Completed,
T042831,U08586,2025-03-17,183.79,Software,Pro,3,5,UPI,Completed,
T042832,U08586,2025-05-17,120.87,Accessories,Enterprise,3,20,Net Banking,Completed,
T042833,U08586,2025-06-18,113.41,Course,Enterprise,3,15,UPI,Completed,
T042834,U08586,2025-07-22,225.21,Software,Analytics Add-on,1,5,Net Banking,Completed,
T042835,U08586,2025-07-22,361.06,Subscription,Analytics Add-on,3,15,Card,Completed,
T042836,U08587,2024-10-04,108.39,Software,Analytics Add-on,2,5,Card,Completed,
T042837,U08587,2024-10-04,422.9,Software,Enterprise,2,10,Card,Completed,
T042838,U08587,2024-11-06,461.09,Course,Pro,2,20,Card,Completed,
T042839,U08587,2024-12-02,433.41,Accessories,Enterprise,3,10,Card,Completed,
T042840,U08587,2024-12-03,116.1,Course,Starter,3,20,Net Banking,Completed,
T042841,U08588,2024-07-12,42.21,Software,Analytics Add-on,2,0,UPI,Completed,
T042842,U08588,2024-10-12,0.0,Software,Starter,2,5,Net Banking,Failed,
T042843,U08589,2024-02-21,29.51,Accessories,Pro,3,0,Card,Completed,
T042844,U08589,2024-02-23,170.1,Course,Starter,3,15,Net Banking,Completed,
T042845,,2024-12-18,445.99,Subscription,Enterprise,1,20,Card,Completed,
T042846,U08590,2025-01-15,308.13,Course,Pro,1,15,PayPal,Refunded,2025-01-21
T042847,U08590,2025-01-15,336.39,Subscription,Analytics Add-on,2,20,UPI,Completed,
T042848,U08590,2025-02-21,232.26,Software,Analytics Add-on,3,10,UPI,Completed,
T042849,U08591,2024-06-11,211.85,Accessories,Starter,2,10,Net Banking,Completed,
T042850,U08591,2024-07-07,153.91,Accessories,Starter,3,20,Net Banking,Completed,
T042851,U08591,2024-08-11,350.23,Accessories,Starter,3,10,Card,Completed,
T042852,U08592,2024-10-14,284.31,Course,Analytics Add-on,2,0,UPI,Refunded,2024-10-21
T042853,U08594,2024-06-27,253.96,Software,Analytics Add-on,1,0,UPI,Completed,
T042854,U08594,2024-06-29,357.74,Accessories,Enterprise,2,5,PayPal,Refunded,2024-07-03
T042855,U08594,2024-07-28,326.64,Software,Pro,3,0,PayPal,Completed,
T042856,U08595,2024-12-05,445.67,Accessories,Pro,3,10,UPI,Completed,
T042857,U08595,2025-02-02,367.28,Course,Pro,2,20,PayPal,Completed,
T042858,U08595,2025-02-28,34.69,Software,Starter,3,10,UPI,Completed,
T042859,U08595,2025-03-31,0.0,Software,Enterprise,3,10,UPI,Failed,
T042860,U08595,2025-03-31,152.47,Software,Starter,1,0,Card,Completed,
T042861,U08596,2024-07-20,67.63,Course,Starter,3,20,Card,Completed,
T042862,U08596,2024-07-20,21.62,Subscription,Enterprise,3,5,PayPal,Completed,
T042863,U08596,2024-08-23,355.22,Subscription,Analytics Add-on,1,10,PayPal,Completed,
T042864,U08596,2024-08-23,0.0,Software,Pro,2,15,UPI,Failed,
T042865,U08596,2024-10-20,230.01,Software,Starter,1,10,Net Banking,Completed,
T042866,U08596,2024-10-20,140.9,Software,Analytics Add-on,2,15,Card,Refunded,2024-10-26
T042867,,2025-01-16,233.17,Accessories,Enterprise,2,20,Net Banking,Completed,
T042868,U08596,2025-01-16,490.82,Subscription,Enterprise,2,5,Card,Completed,
T042869,U08596,2025-02-17,306.44,Subscription,Enterprise,2,20,PayPal,Completed,
T042870,U08596,2025-04-15,0.0,Subscription,Enterprise,3,0,PayPal,Failed,
T042871,U08596,2025-05-19,363.86,Software,Enterprise,2,15,Net Banking,Completed,
T042872,,2025-05-17,283.28,Accessories,Analytics Add-on,1,5,PayPal,Completed,
T042873,U08596,2025-06-15,477.26,Course,Enterprise,1,0,PayPal,Completed,
T042874,U08597,2024-08-18,129.45,Software,Starter,2,10,Net Banking,Completed,
T042875,U08597,2024-08-17,329.89,Course,Enterprise,1,0,Card,Completed,
T042876,U08598,2024-06-08,21.2,Subscription,Pro,3,20,Card,Completed,
T042877,U08598,2024-06-10,176.48,Course,Starter,3,0,PayPal,Completed,
T042878,U08599,2024-03-14,425.49,Course,Pro,1,0,Net Banking,Completed,
T042879,U08599,2024-07-05,223.31,Course,Enterprise,3,20,Card,Completed,
T042880,U08599,2024-07-06,299.0,Subscription,Enterprise,1,10,Net Banking,Completed,
T042881,U08599,2024-08-06,119.73,Course,Analytics Add-on,2,15,PayPal,Completed,
T042882,U08600,2025-01-22,0.0,Subscription,Starter,3,15,Net Banking,Failed,
T042883,U08600,2025-01-21,177.68,Course,Analytics Add-on,1,5,PayPal,Completed,
T042884,U08601,2024-10-14,499.15,Subscription,Pro,3,10,Card,Completed,
T042885,U08601,2024-11-13,274.24,Subscription,Starter,3,5,PayPal,Completed,
T042886,U08601,2024-11-11,285.58,Software,Starter,3,15,UPI,Completed,
T042887,U08601,2025-01-10,229.94,Software,Starter,3,0,Card,Completed,
T042888,U08601,2025-02-06,492.31,Software,Pro,2,0,UPI,Completed,
T042889,U08601,2025-02-06,267.21,Course,Pro,1,20,Card,Completed,
T042890,U08601,2025-03-12,200.43,Subscription,Analytics Add-on,1,5,Card,Completed,
T042891,U08601,2025-05-13,71.76,Software,Pro,2,5,Net Banking,Refunded,2025-05-18
T042892,U08601,2025-05-11,213.3,Subscription,Analytics Add-on,1,0,PayPal,Completed,
T042893,U08601,2025-06-12,144.18,Accessories,Starter,1,0,PayPal,Completed,
T042894,U08601,2025-07-09,0.0,Accessories,Analytics Add-on,3,0,Card,Failed,
T042895,U08601,2025-07-08,234.51,Software,Enterprise,2,0,Card,Completed,
T042896,U08601,2025-08-13,341.42,Software,Analytics Add-on,2,20,Card,Completed,
T042897,U08601,2025-08-11,163.14,Subscription,Starter,2,0,Card,Completed,
T042898,U08602,2024-03-16,0.0,Software,Analytics Add-on,1,0,UPI,Failed,
T042899,U08602,2024-03-17,330.35,Subscription,Starter,2,5,Card,Completed,
T042900,U08602,2024-05-14,81.36,Accessories,Starter,2,10,PayPal,Completed,
T042901,U08602,2024-06-18,0.0,Accessories,Enterprise,1,15,Card,Failed,
T042902,U08602,2024-07-14,287.59,Subscription,Starter,3,20,Net Banking,Refunded,2024-07-21
T042903,U08602,2024-07-15,0.0,Software,Enterprise,1,10,PayPal,Failed,
T042904,U08602,2024-08-15,427.79,Subscription,Starter,3,0,Net Banking,Completed,
T042905,U08602,2024-09-15,383.54,Subscription,Enterprise,1,15,UPI,Completed,
T042906,U08602,2024-09-14,94.48,Subscription,Analytics Add-on,1,0,Net Banking,Completed,
T042907,U08602,2024-11-12,61.15,Accessories,Analytics Add-on,2,10,UPI,Completed,
T042908,U08602,2024-12-10,0.0,Accessories,Analytics Add-on,2,20,Net Banking,Failed,
T042909,U08603,2024-08-03,248.93,Accessories,Analytics Add-on,1,10,UPI,Completed,
T042910,U08603,2024-09-07,307.85,Subscription,Pro,1,15,PayPal,Completed,
T042911,U08603,2024-09-06,172.24,Course,Enterprise,3,15,PayPal,Completed,
T042912,U08603,2024-10-02,93.21,Software,Starter,1,15,UPI,Completed,
T042913,U08603,2024-10-02,159.24,Course,Pro,2,20,UPI,Completed,
T042914,U08603,2024-12-04,53.41,Software,Pro,1,20,PayPal,Completed,
T042915,U08603,2024-12-01,256.68,Accessories,Starter,3,10,PayPal,Refunded,2024-12-08
T042916,U08603,2025-03-31,473.4,Software,Starter,2,15,Card,Refunded,2025-04-07
T042917,U08604,2024-03-06,481.71,Course,Enterprise,2,5,PayPal,Completed,
T042918,U08604,2024-04-07,195.95,Software,Enterprise,3,5,Net Banking,Completed,
T042919,U08604,2024-04-07,440.23,Subscription,Analytics Add-on,2,15,UPI,Completed,
T042920,U08604,2024-05-07,219.11,Subscription,Pro,3,0,UPI,Completed,
T042921,U08604,2024-07-03,307.98,Software,Pro,3,15,PayPal,Completed,
T042922,U08605,2024-03-16,414.53,Software,Analytics Add-on,2,10,Card,Refunded,2024-03-22
T042923,U08605,2024-03-17,482.46,Course,Pro,3,20,Net Banking,Completed,
T042924,U08605,2024-04-20,96.85,Accessories,Analytics Add-on,3,15,Card,Completed,
T042925,U08605,2024-06-16,318.99,Accessories,Analytics Add-on,3,0,PayPal,Completed,
T042926,,2024-08-17,0.0,Accessories,Enterprise,1,15,UPI,Failed,
T042927,U08605,2024-08-14,462.28,Software,Pro,1,10,Net Banking,Refunded,2024-08-21
T042928,U08605,2024-10-16,369.1,Subscription,Enterprise,1,0,UPI,Completed,
T042929,U08605,2024-10-17,0.0,Subscription,Starter,3,20,Card,Failed,
T042930,U08605,2024-12-14,269.61,Subscription,Analytics Add-on,3,20,Card,Refunded,2024-12-18
T042931,U08605,2024-12-11,0.0,Accessories,Pro,1,10,UPI,Failed,
T042932,U08606,2024-07-13,79.26,Software,Pro,3,20,PayPal,Completed,
T042933,U08606,2024-08-14,126.75,Subscription,Starter,1,5,Card,Completed,
T042934,U08606,2024-08-15,499.51,Accessories,Starter,3,15,UPI,Completed,
T042935,U08606,2024-10-11,266.22,Course,Starter,2,0,UPI,Completed,
T042936,U08607,2024-08-19,387.22,Accessories,Starter,1,0,Card,Completed,
T042937,U08607,2024-08-16,170.95,Software,Enterprise,3,0,Card,Completed,
T042938,U08607,2024-09-18,391.04,Accessories,Enterprise,3,5,UPI,Refunded,2024-09-23
T042939,U08607,2024-11-17,198.5,Software,Enterprise,2,20,Net Banking,Completed,
T042940,U08607,2024-12-19,0.0,Course,Pro,2,10,PayPal,Failed,
T042941,U08607,2025-01-17,209.52,Accessories,Starter,1,15,Net Banking,Completed,
T042942,U08607,2025-01-17,208.05,Subscription,Starter,2,15,Net Banking,Completed,
T042943,U08607,2025-02-14,94.76,Software,Analytics Add-on,2,0,Card,Completed,
T042944,U08607,2025-02-14,292.95,Course,Enterprise,2,15,UPI,Completed,
T042945,U08608,2024-12-25,269.78,Accessories,Pro,2,5,Card,Completed,
T042946,U08608,2025-01-23,142.58,Accessories,Analytics Add-on,3,20,PayPal,Completed,
T042947,U08608,2025-01-25,461.64,Subscription,Enterprise,1,0,PayPal,Completed,
T042948,U08608,2025-02-28,445.53,Course,Analytics Add-on,2,10,PayPal,Completed,
T042949,U08608,2025-02-28,255.03,Software,Analytics Add-on,2,15,Net Banking,Completed,
T042950,U08609,2024-10-23,0.0,Accessories,Starter,1,15,Card,Failed,
T042951,U08609,2024-10-21,459.12,Accessories,Enterprise,3,10,PayPal,Completed,
T042952,U08609,2025-01-21,280.57,Accessories,Enterprise,2,10,PayPal,Completed,
T042953,U08609,2025-01-20,401.28,Accessories,Analytics Add-on,1,20,Card,Completed,
T042954,U08609,2025-02-22,317.19,Accessories,Pro,1,0,Net Banking,Completed,
T042955,U08609,2025-03-25,76.72,Accessories,Enterprise,1,0,PayPal,Completed,
T042956,U08609,2025-04-23,277.6,Software,Pro,3,15,Net Banking,Completed,
T042957,U08609,2025-04-23,397.71,Software,Analytics Add-on,2,20,PayPal,Completed,
T042958,U08609,2025-06-20,256.74,Subscription,Analytics Add-on,2,15,Net Banking,Completed,
T042959,U08609,2025-06-20,120.43,Software,Enterprise,3,15,PayPal,Completed,
T042960,U08609,2025-07-20,498.96,Course,Pro,1,15,UPI,Completed,
T042961,U08609,2025-07-18,166.06,Software,Starter,2,20,Net Banking,Refunded,2025-07-24
T042962,U08610,2024-04-04,182.48,Course,Analytics Add-on,2,15,Net Banking,Completed,
T042963,U08610,2024-04-03,230.88,Course,Analytics Add-on,2,0,PayPal,Completed,
T042964,U08610,2024-05-03,249.23,Course,Pro,2,10,Net Banking,Completed,
T042965,U08610,2024-05-01,339.62,Software,Pro,3,20,UPI,Completed,
T042966,U08610,2024-06-03,348.27,Course,Enterprise,1,20,PayPal,Refunded,2024-06-09
T042967,U08610,2024-07-03,495.52,Accessories,Pro,1,10,PayPal,Completed,
T042968,U08610,2024-08-02,266.7,Software,Enterprise,1,0,Card,Completed,
T042969,U08610,2024-08-03,227.5,Accessories,Enterprise,2,0,Net Banking,Refunded,2024-08-07
T042970,U08611,2024-03-03,307.21,Software,Starter,2,0,PayPal,Refunded,2024-03-10
T042971,U08611,2024-04-02,101.82,Subscription,Pro,1,20,Net Banking,Completed,
T042972,U08611,2024-05-30,303.91,Course,Starter,2,10,Net Banking,Refunded,2024-06-05
T042973,U08611,2024-05-30,29.48,Software,Enterprise,3,15,Net Banking,Completed,
T042974,U08611,2024-07-02,376.37,Course,Enterprise,1,10,PayPal,Completed,
T042975,U08611,2024-07-04,0.0,Software,Starter,3,10,UPI,Failed,
T042976,U08611,2024-08-04,37.87,Course,Enterprise,1,15,Net Banking,Completed,
T042977,U08611,2024-08-02,442.26,Course,Enterprise,3,0,UPI,Completed,
T042978,U08611,2024-08-31,0.0,Accessories,Enterprise,3,20,UPI,Failed,
T042979,U08611,2024-10-02,305.55,Accessories,Analytics Add-on,2,15,Card,Refunded,2024-10-06
T042980,U08611,2024-09-30,273.78,Subscription,Analytics Add-on,2,0,Card,Completed,
T042981,U08611,2024-10-30,221.83,Course,Pro,2,5,PayPal,Completed,
T042982,U08611,2024-10-30,0.0,Subscription,Pro,2,10,PayPal,Failed,
T042983,U08611,2024-12-01,249.27,Accessories,Analytics Add-on,3,20,PayPal,Completed,
T042984,U08611,2024-11-28,156.9,Software,Pro,2,15,Net Banking,Completed,
T042985,U08611,2025-01-27,344.3,Subscription,Analytics Add-on,2,20,UPI,Completed,
T042986,U08611,2025-01-27,0.0,Course,Pro,1,15,Net Banking,Failed,
T042987,U08613,2024-10-20,54.03,Software,Starter,1,5,UPI,Completed,
T042988,U08613,2024-12-18,270.93,Subscription,Enterprise,3,0,Card,Completed,
T042989,U08613,2025-01-15,35.65,Subscription,Starter,1,15,Card,Completed,
T042990,U08613,2025-02-14,149.92,Subscription,Pro,1,20,Net Banking,Completed,
T042991,U08613,2025-02-16,430.37,Software,Starter,3,20,UPI,Refunded,2025-02-21
T042992,U08613,2025-03-15,97.81,Course,Enterprise,2,5,Card,Completed,
T042993,U08613,2025-03-13,130.86,Subscription,Enterprise,3,20,Card,Completed,
T042994,U08613,2025-04-12,0.0,Software,Starter,2,5,UPI,Failed,
T042995,U08613,2025-04-14,24.98,Course,Analytics Add-on,3,15,PayPal,Completed,
T042996,,2025-05-17,0.0,Accessories,Pro,1,0,Card,Failed,
T042997,U08613,2025-05-17,419.67,Course,Enterprise,3,5,Card,Completed,
T042998,U08613,2025-06-14,221.09,Course,Analytics Add-on,2,10,Card,Completed,
T042999,U08613,2025-06-15,477.48,Software,Starter,2,15,PayPal,Refunded,2025-06-19
T043000,U08613,2025-07-10,272.27,Software,Analytics Add-on,2,10,PayPal,Completed,
T043001,U08613,2025-08-13,226.75,Accessories,Analytics Add-on,1,20,PayPal,Completed,
T043002,U08613,2025-08-12,231.74,Subscription,Analytics Add-on,3,15,Net Banking,Completed,
T043003,U08614,2024-08-15,63.65,Software,Enterprise,1,15,Net Banking,Completed,
T043004,U08614,2024-09-11,36.61,Course,Enterprise,2,10,Net Banking,Completed,
T043005,U08614,2024-09-13,353.18,Subscription,Pro,1,0,Card,Completed,
T043006,U08614,2024-11-14,0.0,Software,Pro,3,20,Card,Failed,
T043007,U08614,2024-11-13,383.19,Software,Starter,1,20,PayPal,Completed,
T043008,U08614,2025-02-12,278.08,Course,Pro,1,15,PayPal,Completed,
T043009,U08614,2025-02-12,227.69,Accessories,Analytics Add-on,2,0,Card,Refunded,2025-02-17
T043010,U08614,2025-03-11,278.28,Software,Starter,3,10,UPI,Completed,
T043011,U08614,2025-04-09,472.87,Accessories,Starter,1,5,UPI,Refunded,2025-04-15
T043012,U08614,2025-06-11,89.28,Software,Analytics Add-on,3,5,UPI,Completed,
T043013,U08615,2024-12-25,186.26,Software,Enterprise,1,10,PayPal,Completed,
T043014,U08615,2024-12-26,263.95,Course,Analytics Add-on,3,5,Net Banking,Completed,
T043015,U08615,2025-01-21,279.77,Course,Enterprise,1,0,Net Banking,Completed,
T043016,U08615,2025-01-23,136.99,Accessories,Starter,2,0,Net Banking,Completed,
T043017,U08615,2025-03-26,369.84,Software,Pro,2,10,Net Banking,Completed,
T043018,U08615,2025-04-22,386.9,Course,Enterprise,1,5,Net Banking,Completed,
T043019,U08615,2025-05-24,306.1,Software,Enterprise,2,5,Net Banking,Completed,
T043020,U08615,2025-05-22,0.0,Subscription,Starter,2,5,PayPal,Failed,
T043021,U08615,2025-06-24,275.53,Course,Enterprise,2,5,Net Banking,Completed,
T043022,U08615,2025-06-23,127.95,Course,Analytics Add-on,3,20,PayPal,Completed,
T043023,U08615,2025-08-20,39.66,Accessories,Enterprise,2,5,UPI,Completed,
T043024,U08615,2025-08-20,235.84,Accessories,Analytics Add-on,3,20,PayPal,Completed,
T043025,U08615,2025-09-20,472.5,Course,Enterprise,1,15,PayPal,Completed,
T043026,U08615,2025-10-19,377.58,Course,Pro,2,15,Net Banking,Completed,
T043027,U08615,2025-10-19,85.33,Subscription,Analytics Add-on,2,5,Net Banking,Completed,
T043028,U08616,2024-03-28,0.0,Software,Analytics Add-on,1,10,UPI,Failed,
T043029,U08616,2024-03-30,76.37,Subscription,Pro,3,15,Net Banking,Completed,
T043030,U08616,2024-04-22,278.89,Course,Starter,1,10,Card,Completed,
T043031,U08616,2024-04-23,311.51,Software,Analytics Add-on,2,0,UPI,Completed,
T043032,U08616,2024-05-22,337.44,Subscription,Enterprise,1,0,PayPal,Completed,
T043033,U08616,2024-05-25,151.88,Course,Analytics Add-on,1,15,UPI,Completed,
T043034,U08616,2024-06-25,84.52,Subscription,Pro,2,20,PayPal,Completed,
T043035,U08616,2024-07-25,462.86,Accessories,Enterprise,1,20,Card,Refunded,2024-07-30
T043036,U08616,2024-08-25,441.22,Course,Enterprise,2,5,PayPal,Refunded,2024-08-30
T043037,U08616,2024-09-20,350.68,Subscription,Starter,1,5,PayPal,Completed,
T043038,U08616,2024-10-18,0.0,Accessories,Starter,2,20,PayPal,Failed,
T043039,U08617,2024-07-21,39.24,Subscription,Analytics Add-on,3,15,Net Banking,Completed,
T043040,U08617,2024-08-20,311.53,Accessories,Enterprise,3,0,PayPal,Completed,
T043041,U08617,2024-09-17,470.25,Accessories,Starter,1,5,Card,Completed,
T043042,U08617,2024-09-19,400.24,Subscription,Analytics Add-on,1,0,Card,Completed,
T043043,U08617,2024-10-18,434.11,Subscription,Analytics Add-on,2,20,PayPal,Completed,
T043044,U08617,2024-11-16,89.63,Course,Analytics Add-on,3,5,PayPal,Completed,
T043045,U08617,2024-11-17,108.72,Course,Analytics Add-on,1,20,Net Banking,Completed,
T043046,U08617,2025-01-21,226.94,Subscription,Pro,3,15,UPI,Completed,
T043047,U08617,2025-02-12,57.28,Software,Pro,3,5,Card,Completed,
T043048,U08618,2024-09-29,72.32,Course,Starter,1,10,Net Banking,Completed,
T043049,U08618,2024-11-03,187.18,Subscription,Pro,1,10,Net Banking,Completed,
T043050,U08618,2024-11-02,29.86,Software,Enterprise,1,15,Card,Completed,
T043051,U08618,2024-12-30,0.0,Accessories,Starter,2,5,Net Banking,Failed,
T043052,U08618,2024-12-30,321.07,Software,Analytics Add-on,2,15,UPI,Completed,
T043053,U08618,2025-02-01,52.15,Course,Analytics Add-on,1,20,Net Banking,Refunded,2025-02-05
T043054,U08618,2025-02-01,465.65,Course,Pro,1,15,Net Banking,Completed,
T043055,U08618,2025-02-27,475.72,Subscription,Enterprise,2,15,Net Banking,Completed,
T043056,U08618,2025-02-27,305.71,Subscription,Analytics Add-on,2,15,Card,Completed,
T043057,U08619,2024-12-13,224.43,Subscription,Analytics Add-on,2,0,PayPal,Completed,
T043058,U08619,2024-12-12,32.86,Accessories,Enterprise,3,5,Net Banking,Completed,
T043059,U08619,2025-01-12,171.07,Software,Analytics Add-on,2,5,PayPal,Completed,
T043060,U08619,2025-03-17,325.48,Software,Starter,1,5,Card,Completed,
T043061,U08619,2025-04-14,185.48,Course,Enterprise,2,0,Net Banking,Completed,
T043062,U08621,2024-05-27,244.47,Software,Analytics Add-on,1,15,Net Banking,Refunded,2024-06-02
T043063,U08621,2024-07-26,337.71,Accessories,Starter,1,20,Card,Completed,
T043064,U08621,2024-08-31,145.62,Course,Enterprise,1,0,PayPal,Completed,
T043065,U08621,2024-09-24,478.44,Software,Starter,2,20,Net Banking,Completed,
T043066,U08621,2024-09-26,58.89,Software,Enterprise,3,0,Card,Completed,
T043067,U08621,2024-11-26,311.53,Accessories,Starter,3,5,Card,Completed,
T043068,U08621,2025-01-22,0.0,Accessories,Analytics Add-on,3,15,UPI,Failed,
