user_id,signup_date,acquisition_channel,campaign,country,city,device,subscription_plan,gender,age_group
U09247,2024-08-02,Organic,CMP118,USA,Austin,Mobile,Premium,Female,25-34
U09248,2024-03-12,Organic,CMP112,USA,Austin,Mobile,Basic,Male,45-54
U09249,2024-08-03,Google Ads,CMP112,Canada,Toronto,Mobile,Premium,Male,35-44
U09250,2024-05-24,Facebook,CMP107,Germany,Berlin,Tablet,Premium,Female,35-44
U09251,2024-08-17,Facebook,CMP108,UK,London,Desktop,Free,Female,35-44
U09252,2024-12-21,Organic,CMP107,UK,London,Desktop,Premium,Female,35-44
U09253,2024-05-07,Referral,CMP116,USA,Seattle,Mobile,Premium,Male,25-34
U09254,2024-03-11,Organic,CMP105,USA,New York,Tablet,Premium,Female,18-24
U09255,2024-12-02,Google Ads,CMP105,USA,Seattle,Tablet,Premium,Female,18-24
U09256,2024-12-13,Black Friday,CMP114,USA,New York,Mobile,Premium,Female,25-34
U09257,2024-02-01,Organic,CMP101,Germany,Munich,Mobile,Free,Female,45-54
U09258,2024-08-30,Black Friday,CMP115,Australia,Melbourne,Mobile,Free,Male,45-54
U09259,2024-04-08,Black Friday,CMP116,Australia,Melbourne,Mobile,Basic,Female,25-34
U09260,2024-02-29,Referral,CMP111,Germany,Munich,Mobile,Free,Male,35-44
U09261,2024-12-26,Google Ads,CMP113,Australia,Sydney,Desktop,Premium,Female,25-34
U09262,2024-04-18,Organic,CMP118,Canada,Vancouver,Tablet,Free,Male,18-24
U09263,2024-10-20,Organic,CMP116,Canada,Vancouver,Desktop,Basic,Male,45-54
U09264,2024-06-12,Google Ads,CMP116,Australia,Sydney,Mobile,Basic,Male,18-24
U09265,2024-03-29,Google Ads,CMP108,Australia,Melbourne,Mobile,Premium,Female,35-44
U09266,2024-02-10,LinkedIn,CMP120,India,Chennai,Desktop,Basic,Male,25-34
U09267,2024-10-09,Google Ads,CMP103,Canada,Toronto,Tablet,Premium,Female,35-44
U09268,2024-10-24,Google Ads,CMP114,India,Bengaluru,Desktop,Basic,Male,45-54
U09269,2024-09-27,Referral,CMP116,Canada,Toronto,Tablet,Premium,Male,18-24
U09270,2024-11-03,Organic,CMP102,India,Chennai,Tablet,Basic,Female,35-44
U09271,2024-01-06,LinkedIn,CMP109,UK,Manchester,Tablet,Basic,Male,25-34
U09272,2024-10-11,Black Friday,CMP116,India,Chennai,Desktop,Basic,Female,35-44
U09273,2024-11-03,LinkedIn,CMP120,India,Chennai,Mobile,Free,Female,25-34
U09274,2024-04-30,Google Ads,CMP113,Germany,Berlin,Mobile,Free,Female,45-54
U09275,2024-07-24,Black Friday,CMP102,USA,Seattle,Desktop,Free,Female,45-54
U09276,2024-11-04,Organic,CMP118,USA,Seattle,Desktop,Premium,Female,25-34
U09277,2024-12-26,Organic,CMP117,Australia,Melbourne,Mobile,Basic,Male,35-44
U09278,2024-07-18,Referral,CMP109,USA,Seattle,Tablet,Basic,Female,25-34
U09279,2024-03-09,Google Ads,CMP110,UK,London,Tablet,Free,Female,25-34
U09280,2024-07-16,Google Ads,CMP114,Canada,Toronto,Desktop,Basic,Female,25-34
U09281,2024-01-04,Organic,CMP101,UK,Manchester,Desktop,Basic,Female,18-24
U09282,2024-02-05,Google Ads,CMP115,Canada,Vancouver,Mobile,Premium,Female,45-54
U09283,2024-06-11,LinkedIn,CMP113,Australia,Sydney,Desktop,Free,Female,35-44
U09284,2024-12-22,Black Friday,CMP115,Australia,Sydney,Mobile,Basic,Male,45-54
U09285,2024-09-19,LinkedIn,CMP112,India,Coimbatore,Mobile,Free,Female,35-44
U09286,2024-08-31,Google Ads,CMP107,USA,New York,Desktop,Basic,Female,25-34
U09287,2024-01-24,Organic,CMP115,USA,Austin,Desktop,Basic,Female,45-54
U09288,2024-08-21,Referral,CMP103,UK,London,Desktop,Free,Female,35-44
U09289,2024-08-25,Black Friday,CMP113,Germany,Berlin,Mobile,Basic,Female,45-54
U09290,2024-12-10,LinkedIn,CMP118,USA,Austin,Mobile,Free,Male,35-44
U09291,2024-06-29,LinkedIn,CMP116,Canada,Vancouver,Desktop,Premium,Female,18-24
U09292,2024-05-09,Facebook,CMP101,Canada,Vancouver,Tablet,Premium,Male,35-44
U09293,2024-02-13,Referral,CMP104,Australia,Sydney,Desktop,Premium,Female,45-54
U09294,2024-06-24,Referral,CMP105,USA,Austin,Tablet,Premium,Male,25-34
U09295,2024-07-26,Facebook,CMP118,USA,New York,Tablet,Basic,Female,45-54
U09296,2024-08-28,Google Ads,CMP107,Canada,Toronto,Tablet,Basic,Male,25-34
U09297,2024-11-16,Referral,CMP113,Germany,Berlin,Tablet,Basic,Male,18-24
U09298,2024-05-15,Google Ads,CMP111,India,Bengaluru,Mobile,Free,Female,35-44
U09299,2024-02-11,Organic,CMP106,UK,London,Mobile,Free,Male,45-54
U09300,2024-09-09,Google Ads,CMP114,Germany,Munich,Mobile,Premium,Male,45-54
U09301,2024-11-24,LinkedIn,CMP114,UK,London,Mobile,Basic,Female,35-44
U09302,2024-10-26,LinkedIn,CMP107,Australia,Melbourne,Mobile,Free,Male,18-24
U09303,2024-02-01,Google Ads,CMP103,UK,London,Desktop,Free,Female,45-54
U09304,2024-07-30,Referral,CMP113,Germany,Berlin,Tablet,Premium,Female,45-54
U09305,2024-05-28,Google Ads,CMP108,UK,London,Desktop,Free,Male,18-24
U09306,2024-01-24,Black Friday,CMP110,Germany,Munich,Desktop,Free,Male,18-24
U09307,2024-01-21,LinkedIn,CMP115,Germany,Berlin,Tablet,Basic,Male,25-34
U09308,2024-10-22,Facebook,CMP103,Germany,Munich,Desktop,Free,Male,45-54
U09309,2024-07-08,Referral,CMP118,Germany,Berlin,Mobile,Basic,Male,18-24
U09310,2024-11-10,Black Friday,CMP107,Canada,Vancouver,Mobile,Basic,Male,25-34
U09311,2024-01-01,Referral,CMP115,Canada,Vancouver,Desktop,Basic,Female,45-54
U09312,2024-01-29,Facebook,CMP116,India,Coimbatore,Tablet,Premium,Female,18-24
U09313,2024-02-20,Black Friday,CMP117,USA,New York,Tablet,Basic,Male,25-34
U09314,2024-05-20,Organic,CMP113,India,Chennai,Tablet,Basic,Male,18-24
U09315,2024-02-16,Referral,CMP107,India,Chennai,Mobile,Basic,Male,35-44
U09316,2024-12-11,Google Ads,CMP115,Australia,Sydney,Mobile,Premium,Female,45-54
U09317,2024-01-20,Referral,CMP114,Canada,Toronto,Tablet,Premium,Female,18-24
U09318,2024-11-03,Google Ads,CMP118,Germany,Munich,Mobile,Premium,Female,35-44
U09319,2024-08-12,LinkedIn,CMP120,UK,London,Tablet,Basic,Female,25-34
U09320,2024-05-07,Black Friday,CMP103,USA,Seattle,Mobile,Premium,Female,45-54
U09321,2024-07-31,Referral,CMP112,Australia,Sydney,Tablet,Premium,Male,25-34
U09322,2024-06-16,Google Ads,CMP109,Germany,Berlin,Tablet,Basic,Male,45-54
U09323,2024-10-11,Google Ads,CMP104,Germany,Berlin,Desktop,Premium,Female,35-44
U09324,2024-07-30,LinkedIn,CMP119,Canada,Vancouver,Tablet,Basic,Male,45-54
U09325,2024-12-18,Black Friday,CMP120,Canada,Vancouver,Desktop,Premium,Male,35-44
U09326,2024-12-18,Black Friday,CMP114,Canada,Vancouver,Desktop,Free,Male,45-54
U09327,2024-04-21,Black Friday,CMP110,Australia,Melbourne,Tablet,Basic,Female,18-24
U09328,2024-03-04,Facebook,CMP104,India,Bengaluru,Mobile,Premium,Female,25-34
U09329,2024-12-04,LinkedIn,CMP110,Australia,Sydney,Tablet,Free,Male,25-34
U09330,2024-01-26,Referral,CMP108,UK,Manchester,Tablet,Basic,Female,18-24
U09331,2024-12-22,Google Ads,CMP112,Canada,Toronto,Desktop,Free,Female,25-34
U09332,2024-12-06,Google Ads,CMP115,Canada,Vancouver,Mobile,Basic,Female,18-24
U09333,2024-07-22,Facebook,CMP101,USA,Seattle,Mobile,Premium,Female,25-34
U09334,2024-07-25,Organic,CMP120,India,Bengaluru,Tablet,Premium,Male,35-44
U09335,2024-08-11,Organic,CMP113,Australia,Sydney,Tablet,Free,Male,25-34
U09336,2024-04-09,LinkedIn,CMP108,Germany,Munich,Tablet,Basic,Female,18-24
U09337,2024-02-11,Black Friday,CMP116,Canada,Toronto,Mobile,Free,Male,25-34
U09338,2024-01-12,Google Ads,CMP115,Australia,Sydney,Mobile,Free,Female,25-34
U09339,2024-02-04,Facebook,CMP104,Germany,Berlin,Tablet,Premium,Male,45-54
U09340,2024-05-04,Facebook,CMP101,USA,Seattle,Tablet,Basic,Female,25-34
U09341,2024-06-12,LinkedIn,CMP119,UK,London,Mobile,Free,Female,45-54
U09342,2024-03-12,Google Ads,CMP119,UK,Manchester,Desktop,Free,Male,45-54
U09343,2024-05-21,Black Friday,CMP113,USA,Austin,Mobile,Free,Male,25-34
U09344,2024-03-16,Organic,CMP101,Canada,Toronto,Mobile,Premium,Female,18-24
U09345,2024-11-19,Black Friday,CMP114,Australia,Sydney,Tablet,Premium,Male,18-24
U09346,2024-05-26,LinkedIn,CMP108,India,Bengaluru,Mobile,Basic,Male,25-34
U09347,2024-04-29,Google Ads,CMP107,Canada,Toronto,Tablet,Premium,Female,35-44
U09348,2024-11-19,Black Friday,CMP119,UK,Manchester,Desktop,Free,Female,25-34
U09349,2024-05-03,Black Friday,CMP111,Canada,Vancouver,Mobile,Basic,Male,45-54
U09350,2024-08-21,Organic,CMP108,Australia,Sydney,Mobile,Premium,Male,45-54
U09351,2024-12-26,Organic,CMP119,Australia,Sydney,Mobile,Free,Male,35-44
U09352,2024-07-19,Facebook,CMP108,UK,London,Tablet,Free,Female,25-34
U09353,2024-04-23,Facebook,CMP118,Canada,Toronto,Mobile,Premium,Male,45-54
U09354,2024-07-03,Referral,CMP101,India,Chennai,Mobile,Premium,Male,35-44
U09355,2024-11-29,Referral,CMP108,Canada,Vancouver,Desktop,Basic,Male,25-34
U09356,2024-12-11,Organic,CMP113,India,Coimbatore,Tablet,Premium,Male,25-34
U09357,2024-05-25,Referral,CMP102,Germany,Munich,Tablet,Free,Female,35-44
U09358,2024-07-21,Google Ads,CMP104,India,Bengaluru,Desktop,Basic,Female,25-34
U09359,2024-07-30,Google Ads,CMP107,Germany,Munich,Mobile,Basic,Female,45-54
U09360,2024-03-17,Facebook,CMP107,Germany,Munich,Desktop,Premium,Female,18-24
U09361,2024-08-15,Black Friday,CMP110,USA,Seattle,Mobile,Free,Male,25-34
U09362,2024-02-25,Referral,CMP117,Germany,Berlin,Mobile,Premium,Female,35-44
U09363,2024-05-05,Facebook,CMP105,Australia,Sydney,Desktop,Basic,Female,18-24
U09364,2024-08-21,Facebook,CMP106,USA,Austin,Desktop,Basic,Female,35-44
U09365,2024-03-31,Black Friday,CMP118,Canada,Toronto,Desktop,Free,Male,25-34
U09366,2024-07-22,Organic,CMP101,India,Coimbatore,Tablet,Basic,Male,35-44
U09367,2024-02-25,Organic,CMP104,India,Bengaluru,Tablet,Premium,Female,18-24
U09368,2024-01-24,Referral,CMP116,Canada,Toronto,Desktop,Basic,Female,25-34
U09369,2024-08-18,LinkedIn,CMP115,India,Coimbatore,Mobile,Free,Female,25-34
U09370,2024-06-19,Organic,CMP112,UK,Manchester,Tablet,Free,Male,45-54
U09371,2024-05-13,Facebook,CMP115,USA,Austin,Mobile,Premium,Female,18-24
U09372,2024-11-15,Black Friday,CMP111,Canada,Vancouver,Desktop,Basic,Female,18-24
U09373,2024-10-21,Facebook,CMP114,Canada,Vancouver,Desktop,Free,Male,45-54
U09374,2024-01-16,Google Ads,CMP118,USA,Seattle,Tablet,Premium,Female,45-54
U09375,2024-10-12,Facebook,CMP104,Canada,Vancouver,Mobile,Basic,Male,35-44
U09376,2024-03-09,Referral,CMP105,Canada,Toronto,Tablet,Premium,Male,25-34
U09377,2024-02-19,Google Ads,CMP102,UK,London,Desktop,Free,Male,18-24
U09378,2024-11-30,Referral,CMP117,USA,Seattle,Mobile,Basic,Male,45-54
U09379,2024-10-20,Referral,CMP102,Australia,Melbourne,Tablet,Free,Female,25-34
U09380,2024-05-13,LinkedIn,CMP101,Germany,Munich,Tablet,Premium,Female,18-24
U09381,2024-08-10,LinkedIn,CMP103,India,Chennai,Mobile,Premium,Male,18-24
U09382,2024-08-23,Referral,CMP118,Canada,Toronto,Desktop,Premium,Male,45-54
U09383,2024-08-04,Referral,CMP117,Germany,Munich,Desktop,Free,Male,25-34
U09384,2024-04-26,Facebook,CMP110,Canada,Vancouver,Desktop,Free,Male,45-54
U09385,2024-10-17,Facebook,CMP110,Australia,Melbourne,Tablet,Basic,Male,18-24
U09386,2024-08-13,Facebook,CMP120,India,Coimbatore,Tablet,Premium,Female,18-24
U09387,2024-07-05,LinkedIn,CMP104,USA,Austin,Desktop,Free,Male,18-24
U09388,2024-04-27,Organic,CMP117,USA,New York,Tablet,Basic,Female,18-24
U09389,2024-06-03,Organic,CMP112,Canada,Vancouver,Mobile,Free,Male,45-54
U09390,2024-03-06,Organic,CMP115,Germany,Munich,Tablet,Premium,Female,18-24
U09391,2024-08-03,Black Friday,CMP102,UK,Manchester,Desktop,Free,Male,35-44
U09392,2024-10-09,Black Friday,CMP110,Australia,Melbourne,Desktop,Free,Male,25-34
U09393,2024-09-03,Referral,CMP109,USA,New York,Tablet,Premium,Male,18-24
U09394,2024-08-04,Facebook,CMP120,Germany,Munich,Mobile,Premium,Female,25-34
U09395,2024-03-20,Referral,CMP111,UK,Manchester,Desktop,Premium,Female,18-24
U09396,2024-04-22,LinkedIn,CMP112,USA,Seattle,Tablet,Free,Male,35-44
U09397,2024-07-06,Google Ads,CMP107,Canada,Toronto,Tablet,Basic,Male,45-54
U09398,2024-10-29,LinkedIn,CMP115,UK,Manchester,Desktop,Premium,Male,25-34
U09399,2024-06-07,LinkedIn,CMP114,Australia,Sydney,Desktop,Free,Female,45-54
U09400,2024-12-05,LinkedIn,CMP112,Canada,Toronto,Mobile,Free,Female,35-44
U09401,2024-08-02,LinkedIn,CMP116,USA,Seattle,Desktop,Free,Male,25-34
U09402,2024-12-17,Organic,CMP114,Germany,Berlin,Tablet,Basic,Female,35-44
U09403,2024-08-26,Google Ads,CMP116,Australia,Sydney,Desktop,Basic,Female,45-54
U09404,2024-07-18,Referral,CMP119,Canada,Vancouver,Desktop,Free,Male,35-44
U09405,2024-09-27,Google Ads,CMP107,Canada,Toronto,Desktop,Free,Female,18-24
U09406,2024-02-04,Facebook,CMP116,UK,London,Desktop,Premium,Female,45-54
U09407,2024-12-03,Referral,CMP109,India,Bengaluru,Desktop,Basic,Female,45-54
U09408,2024-02-10,Organic,CMP120,UK,Manchester,Desktop,Basic,Male,35-44
U09409,2024-02-22,LinkedIn,CMP109,USA,New York,Desktop,Free,Female,25-34
U09410,2024-11-02,Google Ads,CMP105,USA,Austin,Desktop,Premium,Female,25-34
U09411,2024-12-22,Organic,CMP111,Australia,Melbourne,Mobile,Free,Female,35-44
U09412,2024-06-21,Google Ads,CMP105,Australia,Melbourne,Mobile,Basic,Male,45-54
U09413,2024-05-11,Referral,CMP108,Canada,Vancouver,Desktop,Premium,Male,25-34
U09414,2024-08-16,Referral,CMP104,Australia,Sydney,Desktop,Basic,Female,45-54
U09415,2024-01-27,Black Friday,CMP114,India,Bengaluru,Tablet,Basic,Male,18-24
U09416,2024-11-16,Referral,CMP114,USA,Seattle,Mobile,Free,Female,45-54
U09417,2024-11-27,Google Ads,CMP113,USA,Austin,Mobile,Premium,Female,45-54
U09418,2024-03-16,Google Ads,CMP115,Canada,Toronto,Tablet,Free,Male,45-54
U09419,2024-05-05,Organic,CMP119,India,Coimbatore,Tablet,Basic,Male,35-44
U09420,2024-06-02,LinkedIn,CMP116,India,Bengaluru,Desktop,Premium,Male,45-54
U09421,2024-09-16,Organic,CMP109,USA,New York,Mobile,Premium,Male,25-34
U09422,2024-08-24,Google Ads,CMP104,Germany,Munich,Desktop,Basic,Male,45-54
U09423,2024-10-01,Black Friday,CMP109,Canada,Toronto,Desktop,Premium,Female,25-34
U09424,2024-05-18,LinkedIn,CMP112,USA,Seattle,Mobile,Basic,Male,45-54
U09425,2024-06-16,Black Friday,CMP111,India,Bengaluru,Mobile,Premium,Female,25-34
U09426,2024-02-25,Facebook,CMP115,Germany,Berlin,Desktop,Premium,Female,45-54
U09427,2024-06-22,Black Friday,CMP109,USA,New York,Desktop,Premium,Male,25-34
U09428,2024-10-02,Facebook,CMP112,Australia,Melbourne,Tablet,Premium,Male,25-34
U09429,2024-03-11,Organic,CMP116,Canada,Toronto,Mobile,Premium,Male,25-34
U09430,2024-10-06,Referral,CMP109,India,Chennai,Mobile,Free,Female,45-54
U09431,2024-08-22,Black Friday,CMP120,UK,London,Mobile,Basic,Female,25-34
U09432,2024-07-01,Referral,CMP110,Canada,Vancouver,Desktop,Premium,Male,45-54
U09433,2024-09-06,Referral,CMP104,Australia,Sydney,Tablet,Premium,Male,25-34
U09434,2024-12-19,Organic,CMP104,Australia,Melbourne,Tablet,Basic,Female,35-44
U09435,2024-08-19,Black Friday,CMP117,UK,London,Mobile,Basic,Female,45-54
U09436,2024-05-06,Referral,CMP106,Canada,Toronto,Mobile,Basic,Male,45-54
U09437,2024-12-13,Referral,CMP116,Australia,Melbourne,Desktop,Basic,Male,18-24
U09438,2024-09-29,Google Ads,CMP119,UK,Manchester,Mobile,Basic,Female,18-24
U09439,2024-11-21,Google Ads,CMP114,USA,Seattle,Mobile,Premium,Male,35-44
U09440,2024-08-04,LinkedIn,CMP108,USA,New York,Tablet,Free,Male,35-44
U09441,2024-06-02,Organic,CMP105,Germany,Berlin,Desktop,Premium,Male,25-34
U09442,2024-11-23,Referral,CMP114,USA,Seattle,Desktop,Free,Male,35-44
U09443,2024-03-02,Black Friday,CMP119,Australia,Melbourne,Tablet,Free,Female,35-44
U09444,2024-12-13,Organic,CMP118,India,Coimbatore,Tablet,Premium,Male,25-34
U09445,2024-01-04,Black Friday,CMP107,USA,New York,Desktop,Premium,Male,18-24
U09446,2024-12-07,Black Friday,CMP118,Australia,Sydney,Tablet,Basic,Male,25-34
U09447,2024-06-07,Google Ads,CMP102,Canada,Toronto,Tablet,Premium,Female,25-34
U09448,2024-06-15,Black Friday,CMP120,Australia,Melbourne,Mobile,Free,Male,45-54
U09449,2024-06-12,Google Ads,CMP116,Germany,Berlin,Tablet,Free,Male,45-54
U09450,2024-12-23,Referral,CMP110,UK,Manchester,Desktop,Free,Male,35-44
U09451,2024-06-26,Black Friday,CMP101,UK,Manchester,Mobile,Basic,Male,45-54
U09452,2024-06-16,Referral,CMP104,Germany,Munich,Desktop,Premium,Male,35-44
U09453,2024-12-16,Organic,CMP115,USA,Seattle,Desktop,Free,Female,25-34
U09454,2024-03-17,Google Ads,CMP108,Canada,Vancouver,Tablet,Basic,Female,18-24
U09455,2024-10-03,Facebook,CMP114,UK,London,Tablet,Basic,Male,25-34
U09456,2024-08-19,Google Ads,CMP101,UK,Manchester,Desktop,Premium,Female,45-54
U09457,2024-11-30,Black Friday,CMP101,UK,London,Mobile,Premium,Female,45-54
U09458,2024-12-08,LinkedIn,CMP113,Australia,Melbourne,Mobile,Basic,Female,18-24
U09459,2024-08-15,Google Ads,CMP109,India,Chennai,Tablet,Basic,Female,45-54
U09460,2024-07-02,Google Ads,CMP101,Australia,Melbourne,Desktop,Free,Male,35-44
U09461,2024-08-20,Referral,CMP102,India,Chennai,Tablet,Premium,Male,35-44
U09462,2024-11-19,LinkedIn,CMP104,USA,New York,Desktop,Premium,Female,25-34
U09463,2024-07-13,Referral,CMP113,India,Bengaluru,Mobile,Free,Female,35-44
U09464,2024-01-29,Black Friday,CMP119,Germany,Munich,Desktop,Free,Male,18-24
U09465,2024-08-21,Organic,CMP114,Canada,Vancouver,Desktop,Basic,Female,18-24
U09466,2024-09-18,Google Ads,CMP101,Canada,Toronto,Desktop,Free,Female,35-44
U09467,2024-03-05,Google Ads,CMP107,Germany,Munich,Mobile,Premium,Male,25-34
U09468,2024-06-11,Referral,CMP114,UK,Manchester,Desktop,Free,Female,25-34
U09469,2024-10-08,Referral,CMP104,Germany,Munich,Tablet,Free,Female,45-54
U09470,2024-07-13,Black Friday,CMP108,USA,Seattle,Mobile,Free,Female,45-54
U09471,2024-01-30,Facebook,CMP114,Canada,Toronto,Tablet,Basic,Female,45-54
U09472,2024-02-14,LinkedIn,CMP109,Australia,Sydney,Tablet,Free,Female,45-54
U09473,2024-01-27,Black Friday,CMP119,UK,London,Mobile,Premium,Male,45-54
U09474,2024-04-12,Google Ads,CMP117,USA,New York,Tablet,Premium,Male,45-54
U09475,2024-11-03,Organic,CMP103,Canada,Toronto,Desktop,Basic,Male,18-24
U09476,2024-10-16,LinkedIn,CMP108,Germany,Munich,Desktop,Basic,Female,18-24
U09477,2024-11-15,Facebook,CMP107,Germany,Munich,Desktop,Basic,Male,25-34
U09478,2024-11-15,Google Ads,CMP116,Australia,Melbourne,Tablet,Premium,Male,35-44
U09479,2024-04-28,Google Ads,CMP120,Canada,Vancouver,Tablet,Basic,Male,35-44
U09480,2024-04-22,Referral,CMP107,India,Chennai,Desktop,Free,Male,35-44
U09481,2024-08-07,Organic,CMP112,Germany,Berlin,Mobile,Premium,Male,45-54
U09482,2024-01-27,Google Ads,CMP106,USA,Austin,Tablet,Premium,Male,25-34
U09483,2024-07-11,Facebook,CMP107,India,Coimbatore,Desktop,Basic,Female,45-54
U09484,2024-11-26,LinkedIn,CMP108,Germany,Munich,Mobile,Premium,Male,25-34
U09485,2024-09-11,Referral,CMP109,UK,London,Desktop,Basic,Female,35-44
U09486,2024-08-19,Google Ads,CMP106,Canada,Vancouver,Tablet,Free,Male,25-34
U09487,2024-05-10,LinkedIn,CMP115,Australia,Melbourne,Tablet,Basic,Female,45-54
U09488,2024-04-15,LinkedIn,CMP104,USA,Seattle,Mobile,Premium,Male,35-44
U09489,2024-03-01,Organic,CMP118,Germany,Munich,Mobile,Basic,Female,18-24
U09490,2024-09-27,LinkedIn,CMP102,India,Chennai,Tablet,Basic,Female,18-24
U09491,2024-04-21,Google Ads,CMP110,UK,London,Tablet,Free,Female,35-44
U09492,2024-06-17,Black Friday,CMP118,USA,Austin,Desktop,Basic,Female,25-34
U09493,2024-11-21,Black Friday,CMP115,Australia,Sydney,Desktop,Basic,Female,35-44
U09494,2024-04-13,Black Friday,CMP118,Canada,Vancouver,Tablet,Premium,Male,18-24
U09495,2024-02-15,Referral,CMP105,UK,London,Mobile,Basic,Male,35-44
U09496,2024-12-12,Black Friday,CMP120,Canada,Vancouver,Tablet,Basic,Female,18-24
U09497,2024-07-13,Organic,CMP104,Germany,Berlin,Desktop,Basic,Female,45-54
U09498,2024-06-30,Organic,CMP112,India,Chennai,Mobile,Basic,Female,35-44
U09499,2024-10-09,Referral,CMP102,India,Bengaluru,Tablet,Premium,Male,45-54
U09500,2024-07-23,Organic,CMP112,Australia,Melbourne,Tablet,Basic,Female,25-34
U09501,2024-11-23,Google Ads,CMP114,India,Chennai,Mobile,Premium,Female,25-34
U09502,2024-10-03,Organic,CMP114,India,Chennai,Tablet,Premium,Male,45-54
U09503,2024-09-28,Google Ads,CMP114,USA,Seattle,Tablet,Free,Male,45-54
U09504,2024-12-05,LinkedIn,CMP106,Canada,Toronto,Tablet,Free,Female,25-34
U09505,2024-12-08,Black Friday,CMP120,India,Chennai,Desktop,Basic,Male,45-54
U09506,2024-10-05,Organic,CMP109,India,Coimbatore,Mobile,Free,Female,25-34
U09507,2024-06-18,Black Friday,CMP102,Germany,Berlin,Tablet,Free,Female,45-54
U09508,2024-02-11,Organic,CMP106,Germany,Berlin,Mobile,Premium,Female,35-44
U09509,2024-12-04,Organic,CMP104,UK,Manchester,Tablet,Premium,Male,18-24
U09510,2024-11-30,Google Ads,CMP119,UK,Manchester,Mobile,Free,Male,35-44
U09511,2024-06-26,Facebook,CMP107,Australia,Sydney,Desktop,Premium,Male,25-34
U09512,2024-03-30,Organic,CMP106,Australia,Melbourne,Mobile,Free,Male,35-44
U09513,2024-09-20,Black Friday,CMP107,Australia,Sydney,Tablet,Free,Male,45-54
U09514,2024-11-18,Google Ads,CMP105,India,Chennai,Desktop,Basic,Male,35-44
U09515,2024-11-28,Black Friday,CMP116,Australia,Melbourne,Desktop,Basic,Male,18-24
U09516,2024-11-05,Black Friday,CMP117,Australia,Sydney,Mobile,Free,Female,18-24
U09517,2024-10-12,LinkedIn,CMP113,Germany,Munich,Tablet,Basic,Female,25-34
U09518,2024-04-11,Black Friday,CMP107,UK,London,Desktop,Premium,Female,35-44
U09519,2024-04-22,Organic,CMP103,Germany,Berlin,Tablet,Premium,Male,25-34
U09520,2024-04-11,LinkedIn,CMP103,Australia,Sydney,Desktop,Free,Female,35-44
U09521,2024-01-13,Organic,CMP111,Germany,Berlin,Mobile,Free,Female,18-24
U09522,2024-02-27,Google Ads,CMP116,Germany,Munich,Desktop,Premium,Female,25-34
U09523,2024-07-30,Facebook,CMP108,USA,New York,Mobile,Basic,Male,45-54
U09524,2024-01-02,LinkedIn,CMP108,USA,New York,Mobile,Basic,Male,45-54
U09525,2024-03-10,Referral,CMP115,Australia,Sydney,Mobile,Free,Female,18-24
U09526,2024-01-09,Black Friday,CMP116,Canada,Vancouver,Mobile,Free,Male,25-34
U09527,2024-10-18,Referral,CMP109,USA,New York,Tablet,Premium,Female,35-44
U09528,2024-08-02,Referral,CMP119,Germany,Munich,Tablet,Basic,Female,35-44
U09529,2024-11-06,Referral,CMP103,Australia,Melbourne,Mobile,Free,Male,25-34
U09530,2024-03-23,Google Ads,CMP118,Canada,Vancouver,Desktop,Free,Male,18-24
U09531,2024-04-18,Facebook,CMP107,Canada,Toronto,Mobile,Free,Male,25-34
U09532,2024-01-20,Black Friday,CMP102,India,Coimbatore,Tablet,Free,Female,45-54
U09533,2024-01-01,Organic,CMP105,USA,Seattle,Mobile,Premium,Male,35-44
U09534,2024-09-14,Black Friday,CMP106,Germany,Berlin,Mobile,Free,Female,35-44
U09535,2024-03-19,Organic,CMP106,India,Coimbatore,Desktop,Basic,Male,18-24
U09536,2024-09-18,Organic,CMP114,Germany,Berlin,Mobile,Premium,Male,35-44
U09537,2024-05-03,LinkedIn,CMP110,Canada,Vancouver,Mobile,Basic,Male,18-24
U09538,2024-06-28,Facebook,CMP120,USA,Austin,Mobile,Basic,Female,25-34
U09539,2024-01-08,Black Friday,CMP119,India,Coimbatore,Desktop,Free,Male,35-44
U09540,2024-03-11,Black Friday,CMP108,Germany,Munich,Desktop,Basic,Female,18-24
U09541,2024-04-28,Organic,CMP109,Canada,Toronto,Mobile,Free,Female,35-44
U09542,2024-07-20,Facebook,CMP103,Canada,Vancouver,Mobile,Free,Female,18-24
U09543,2024-02-22,Referral,CMP117,USA,Seattle,Desktop,Premium,Female,25-34
U09544,2024-11-09,Google Ads,CMP107,UK,Manchester,Mobile,Premium,Female,25-34
U09545,2024-10-01,Organic,CMP118,UK,Manchester,Desktop,Premium,Male,18-24
U09546,2024-04-03,Referral,CMP111,Australia,Sydney,Mobile,Free,Male,18-24
U09547,2024-05-26,Organic,CMP113,Australia,Melbourne,Tablet,Premium,Female,18-24
U09548,2024-07-07,Referral,CMP113,UK,Manchester,Tablet,Basic,Male,25-34
U09549,2024-03-10,Referral,CMP115,India,Chennai,Mobile,Premium,Female,18-24
U09550,2024-12-07,Referral,CMP118,Canada,Vancouver,Mobile,Free,Female,35-44
U09551,2024-01-05,Black Friday,CMP103,USA,Austin,Tablet,Premium,Male,45-54
U09552,2024-10-09,Google Ads,CMP111,India,Bengaluru,Desktop,Free,Female,25-34
U09553,2024-03-14,Black Friday,CMP110,UK,Manchester,Mobile,Basic,Female,35-44
U09554,2024-07-29,Facebook,CMP116,India,Bengaluru,Desktop,Free,Male,35-44
