transaction_id,user_id,transaction_date,order_value,product_category,product_name,quantity,discount,payment_method,first_transaction_date,cohort_month
T040815,U08165,2024-02-16,493.23,Course,Pro,1,0,Card,2024-02-16,2024-02
T040816,U08165,2024-02-18,347.15,Subscription,Enterprise,3,0,PayPal,2024-02-16,2024-02
T040817,U08165,2024-03-16,239.71,Accessories,Enterprise,3,15,PayPal,2024-02-16,2024-02
T040818,U08165,2024-03-13,209.79,Course,Enterprise,1,20,Net Banking,2024-02-16,2024-02
T040819,U08165,2024-05-15,265.46,Course,Analytics Add-on,1,20,Net Banking,2024-02-16,2024-02
T040820,U08165,2024-05-12,251.8,Subscription,Analytics Add-on,3,5,UPI,2024-02-16,2024-02
T040821,U08166,2024-05-22,83.04,Subscription,Starter,1,0,Card,2024-05-22,2024-05
T040822,U08166,2024-05-23,383.1,Accessories,Enterprise,2,20,Card,2024-05-22,2024-05
T040823,U08166,2024-06-20,118.2,Accessories,Enterprise,2,5,Net Banking,2024-05-22,2024-05
T040824,U08166,2024-06-21,438.73,Course,Pro,1,5,UPI,2024-05-22,2024-05
T040826,U08167,2024-04-25,281.79,Subscription,Pro,1,5,PayPal,2024-04-25,2024-04
T040827,U08167,2024-04-28,494.8,Software,Analytics Add-on,1,5,Net Banking,2024-04-25,2024-04
T040828,U08168,2025-01-01,135.04,Course,Enterprise,1,20,Card,2025-01-01,2025-01
T040829,U08168,2025-01-01,217.63,Software,Enterprise,3,5,Card,2025-01-01,2025-01
T040830,U08169,2024-02-25,436.92,Accessories,Enterprise,1,0,PayPal,2024-02-25,2024-02
T040834,U08169,2024-07-21,183.28,Software,Enterprise,1,5,Net Banking,2024-02-25,2024-02
T040835,U08169,2024-07-23,485.61,Subscription,Enterprise,2,10,Card,2024-02-25,2024-02
T040837,U08169,2024-10-23,353.05,Subscription,Starter,2,10,UPI,2024-02-25,2024-02
T040839,U08169,2024-11-17,294.29,Course,Starter,3,20,UPI,2024-02-25,2024-02
T040840,U08169,2024-11-17,349.44,Accessories,Pro,1,15,UPI,2024-02-25,2024-02
T040841,U08169,2025-01-20,353.21,Course,Starter,3,10,UPI,2024-02-25,2024-02
T040842,U08169,2025-01-21,242.35,Accessories,Starter,3,20,Net Banking,2024-02-25,2024-02
T040843,U08170,2024-07-22,271.31,Accessories,Pro,1,10,UPI,2024-07-21,2024-07
T040844,U08170,2024-07-21,406.88,Course,Analytics Add-on,1,10,PayPal,2024-07-21,2024-07
T040846,U08172,2024-08-11,335.42,Course,Pro,2,0,UPI,2024-08-09,2024-08
T040847,U08172,2024-08-09,180.85,Subscription,Pro,2,10,UPI,2024-08-09,2024-08
T040848,U08172,2024-09-07,114.69,Subscription,Pro,1,10,PayPal,2024-08-09,2024-08
T040849,U08172,2024-09-08,62.57,Accessories,Analytics Add-on,3,10,PayPal,2024-08-09,2024-08
T040851,U08172,2024-11-07,182.61,Software,Analytics Add-on,2,0,PayPal,2024-08-09,2024-08
T040852,U08173,2024-10-29,355.76,Accessories,Enterprise,1,20,Net Banking,2024-10-29,2024-10
T040853,U08173,2025-01-24,56.73,Software,Starter,1,10,Net Banking,2024-10-29,2024-10
T040854,U08173,2025-03-30,70.29,Subscription,Starter,3,10,PayPal,2024-10-29,2024-10
T040855,U08173,2025-04-30,450.02,Accessories,Enterprise,3,0,PayPal,2024-10-29,2024-10
T040856,U08173,2025-04-30,324.31,Accessories,Pro,1,20,UPI,2024-10-29,2024-10
T040859,U08173,2025-07-23,437.83,Software,Enterprise,1,20,Card,2024-10-29,2024-10
T040860,U08174,2024-01-12,69.86,Accessories,Enterprise,3,0,Net Banking,2024-01-12,2024-01
T040861,U08174,2024-01-12,225.92,Accessories,Starter,3,0,PayPal,2024-01-12,2024-01
T040862,U08174,2024-03-14,369.5,Subscription,Starter,3,10,UPI,2024-01-12,2024-01
T040863,U08174,2024-03-15,147.2,Course,Analytics Add-on,1,10,Card,2024-01-12,2024-01
T040864,U08174,2024-04-15,340.96,Course,Pro,3,5,PayPal,2024-01-12,2024-01
T040865,U08174,2024-04-13,316.59,Accessories,Starter,1,20,UPI,2024-01-12,2024-01
T040866,U08176,2024-05-04,112.82,Software,Pro,2,15,Card,2024-05-04,2024-05
T040868,U08176,2024-06-02,70.92,Software,Pro,1,10,UPI,2024-05-04,2024-05
T040869,U08176,2024-07-29,322.94,Accessories,Starter,3,10,UPI,2024-05-04,2024-05
T040871,U08176,2024-09-03,159.87,Subscription,Analytics Add-on,3,0,UPI,2024-05-04,2024-05
T040872,U08176,2024-09-02,305.19,Subscription,Enterprise,3,20,Card,2024-05-04,2024-05
T040873,U08177,2024-12-05,109.55,Software,Analytics Add-on,1,10,Net Banking,2024-12-05,2024-12
T040874,U08177,2024-12-06,485.64,Software,Starter,1,5,UPI,2024-12-05,2024-12
T040875,U08177,2025-01-04,159.39,Accessories,Enterprise,1,15,UPI,2024-12-05,2024-12
T040876,U08177,2025-01-03,202.7,Software,Analytics Add-on,1,0,Card,2024-12-05,2024-12
T040878,U08177,2025-06-06,209.31,Accessories,Analytics Add-on,3,10,Card,2024-12-05,2024-12
T040879,U08177,2025-06-08,479.46,Subscription,Pro,3,20,PayPal,2024-12-05,2024-12
T040880,U08178,2024-04-10,484.02,Software,Analytics Add-on,1,15,UPI,2024-04-10,2024-04
T040881,U08178,2024-04-11,286.27,Software,Starter,2,0,PayPal,2024-04-10,2024-04
T040882,U08179,2024-11-01,448.3,Course,Starter,3,10,Card,2024-11-01,2024-11
T040883,U08179,2024-12-29,408.04,Accessories,Analytics Add-on,2,10,Card,2024-11-01,2024-11
T040884,U08179,2024-12-29,116.47,Software,Analytics Add-on,3,20,Card,2024-11-01,2024-11
T040885,U08179,2025-02-01,195.94,Course,Analytics Add-on,1,0,Net Banking,2024-11-01,2024-11
T040886,U08179,2025-02-01,197.46,Software,Pro,2,5,Card,2024-11-01,2024-11
T040887,U08179,2025-02-27,88.17,Course,Enterprise,1,0,Net Banking,2024-11-01,2024-11
T040888,U08180,2024-01-16,420.37,Software,Pro,3,10,PayPal,2024-01-16,2024-01
T040891,U08181,2024-03-27,112.63,Course,Pro,1,20,PayPal,2024-03-27,2024-03
T040892,U08182,2024-01-25,208.56,Subscription,Enterprise,3,5,PayPal,2024-01-25,2024-01
T040893,U08182,2024-02-29,280.08,Course,Analytics Add-on,1,0,Net Banking,2024-01-25,2024-01
T040896,U08183,2024-06-24,352.34,Software,Analytics Add-on,3,10,Net Banking,2024-06-24,2024-06
T040897,U08183,2024-06-25,154.22,Subscription,Enterprise,2,0,Net Banking,2024-06-24,2024-06
T040898,U08184,2024-10-18,402.11,Subscription,Pro,3,5,UPI,2024-10-18,2024-10
T040899,U08184,2024-11-20,499.8,Course,Enterprise,2,10,Card,2024-10-18,2024-10
T040900,U08184,2024-12-21,397.57,Subscription,Enterprise,3,5,Card,2024-10-18,2024-10
T040901,U08184,2024-12-22,155.62,Course,Pro,3,20,UPI,2024-10-18,2024-10
T040902,U08184,2025-01-13,47.38,Subscription,Pro,3,5,UPI,2024-10-18,2024-10
T040903,U08184,2025-02-17,287.98,Subscription,Pro,3,10,UPI,2024-10-18,2024-10
T040904,U08185,2024-08-10,130.31,Software,Enterprise,2,10,Card,2024-08-10,2024-08
T040905,U08185,2024-09-08,171.55,Accessories,Starter,1,15,Net Banking,2024-08-10,2024-08
T040906,U08185,2024-09-07,399.4,Software,Analytics Add-on,2,15,Net Banking,2024-08-10,2024-08
T040907,U08186,2024-04-09,473.52,Subscription,Starter,3,5,Card,2024-04-09,2024-04
T040908,U08186,2024-05-08,312.56,Subscription,Enterprise,3,5,UPI,2024-04-09,2024-04
T040909,U08186,2024-06-06,491.16,Accessories,Analytics Add-on,3,15,UPI,2024-04-09,2024-04
T040911,U08187,2024-08-29,351.96,Software,Pro,1,20,UPI,2024-08-29,2024-08
T040912,U08187,2024-09-29,327.96,Software,Analytics Add-on,2,10,PayPal,2024-08-29,2024-08
T040914,U08187,2024-10-26,34.03,Course,Analytics Add-on,3,0,Card,2024-08-29,2024-08
T040915,U08187,2024-10-27,212.02,Accessories,Pro,1,20,Card,2024-08-29,2024-08
T040916,U08187,2024-11-29,294.17,Software,Enterprise,1,5,UPI,2024-08-29,2024-08
T040917,U08187,2024-11-29,490.72,Software,Analytics Add-on,2,10,UPI,2024-08-29,2024-08
T040918,U08187,2024-12-28,479.14,Software,Analytics Add-on,1,10,Net Banking,2024-08-29,2024-08
T040919,U08187,2024-12-28,105.72,Subscription,Pro,1,0,Net Banking,2024-08-29,2024-08
T040921,U08187,2025-01-23,419.91,Subscription,Analytics Add-on,2,0,PayPal,2024-08-29,2024-08
T040922,U08187,2025-02-27,268.48,Accessories,Enterprise,3,10,Card,2024-08-29,2024-08
T040923,U08188,2024-01-12,330.27,Software,Analytics Add-on,3,10,PayPal,2024-01-12,2024-01
T040924,U08188,2024-02-12,244.03,Software,Starter,2,20,PayPal,2024-01-12,2024-01
T040925,U08188,2024-02-12,208.53,Software,Enterprise,3,0,Card,2024-01-12,2024-01
T040926,U08189,2024-12-22,135.28,Accessories,Starter,1,0,UPI,2024-12-22,2024-12
T040927,U08189,2025-01-25,316.46,Course,Analytics Add-on,3,10,Card,2024-12-22,2024-12
T040928,U08189,2025-03-20,225.49,Accessories,Pro,3,0,UPI,2024-12-22,2024-12
T040929,U08189,2025-03-21,58.58,Accessories,Pro,3,10,UPI,2024-12-22,2024-12
T040930,U08189,2025-05-19,463.46,Software,Enterprise,1,20,UPI,2024-12-22,2024-12
T040932,U08189,2025-07-19,468.94,Subscription,Enterprise,2,15,Net Banking,2024-12-22,2024-12
T040933,U08189,2025-07-17,427.88,Subscription,Analytics Add-on,3,20,Card,2024-12-22,2024-12
T040934,U08189,2025-08-16,24.96,Course,Starter,3,0,Card,2024-12-22,2024-12
T040935,U08189,2025-08-18,194.26,Software,Analytics Add-on,1,10,Net Banking,2024-12-22,2024-12
T040936,U08189,2025-09-20,429.34,Software,Enterprise,3,0,PayPal,2024-12-22,2024-12
T040938,U08189,2025-10-17,65.61,Software,Enterprise,1,5,PayPal,2024-12-22,2024-12
T040939,U08190,2024-10-21,29.27,Accessories,Pro,3,15,Net Banking,2024-10-21,2024-10
T040940,U08190,2024-12-18,198.69,Accessories,Starter,1,10,PayPal,2024-10-21,2024-10
T040942,U08190,2025-01-17,257.64,Software,Enterprise,1,0,UPI,2024-10-21,2024-10
T040943,U08190,2025-02-16,33.55,Accessories,Analytics Add-on,3,0,PayPal,2024-10-21,2024-10
T040944,U08190,2025-02-17,335.65,Subscription,Starter,1,0,UPI,2024-10-21,2024-10
T040945,U08190,2025-03-17,358.78,Subscription,Pro,2,20,UPI,2024-10-21,2024-10
T040946,U08190,2025-04-15,127.52,Subscription,Enterprise,1,15,UPI,2024-10-21,2024-10
T040947,U08191,2024-03-22,440.12,Course,Enterprise,3,15,Card,2024-03-22,2024-03
T040949,U08191,2024-04-21,324.44,Accessories,Pro,2,0,Net Banking,2024-03-22,2024-03
T040950,U08191,2024-05-20,177.31,Course,Analytics Add-on,2,15,PayPal,2024-03-22,2024-03
T040951,U08191,2024-06-19,271.31,Accessories,Pro,3,15,Card,2024-03-22,2024-03
T040952,U08191,2024-08-14,336.72,Software,Enterprise,3,5,Card,2024-03-22,2024-03
T040953,U08191,2024-08-15,337.73,Accessories,Pro,3,0,PayPal,2024-03-22,2024-03
T040954,U08191,2024-10-18,92.81,Course,Starter,1,10,Card,2024-03-22,2024-03
T040956,U08192,2024-08-09,322.17,Subscription,Enterprise,1,5,Net Banking,2024-08-09,2024-08
T040957,U08192,2024-08-11,78.73,Software,Pro,2,20,UPI,2024-08-09,2024-08
T040958,U08193,2024-03-18,453.0,Course,Starter,1,5,Net Banking,2024-03-18,2024-03
T040960,U08194,2024-11-25,196.29,Software,Enterprise,2,0,UPI,2024-11-25,2024-11
T040961,U08194,2024-11-27,378.96,Software,Starter,1,10,Card,2024-11-25,2024-11
T040962,U08194,2024-12-29,326.0,Accessories,Enterprise,1,10,Net Banking,2024-11-25,2024-11
T040963,U08194,2025-01-24,416.46,Software,Pro,2,10,PayPal,2024-11-25,2024-11
T040964,U08194,2025-03-23,24.38,Course,Enterprise,1,0,PayPal,2024-11-25,2024-11
T040966,U08194,2025-04-23,322.62,Course,Analytics Add-on,3,5,PayPal,2024-11-25,2024-11
T040967,U08194,2025-05-24,72.46,Subscription,Pro,2,15,PayPal,2024-11-25,2024-11
T040969,U08194,2025-08-21,313.49,Software,Enterprise,1,20,Net Banking,2024-11-25,2024-11
T040970,U08195,2024-02-06,430.88,Software,Enterprise,2,20,PayPal,2024-02-06,2024-02
T040971,U08195,2024-03-07,116.41,Accessories,Pro,1,20,PayPal,2024-02-06,2024-02
T040972,U08195,2024-03-06,434.97,Accessories,Analytics Add-on,2,0,PayPal,2024-02-06,2024-02
T040973,U08195,2024-04-09,438.02,Accessories,Enterprise,1,5,PayPal,2024-02-06,2024-02
T040974,U08195,2024-06-11,124.79,Accessories,Starter,2,10,Net Banking,2024-02-06,2024-02
T040975,U08195,2024-07-11,24.36,Course,Starter,1,10,Card,2024-02-06,2024-02
T040976,U08195,2024-09-04,403.27,Accessories,Pro,2,0,Net Banking,2024-02-06,2024-02
T040977,U08195,2024-09-07,397.54,Accessories,Enterprise,3,15,PayPal,2024-02-06,2024-02
T040978,U08195,2024-10-05,170.46,Software,Starter,2,10,Card,2024-02-06,2024-02
T040979,U08195,2024-10-03,358.63,Accessories,Pro,2,15,PayPal,2024-02-06,2024-02
T040980,U08195,2024-11-06,204.14,Subscription,Enterprise,1,0,Net Banking,2024-02-06,2024-02
T040981,U08195,2024-11-07,335.53,Accessories,Starter,1,10,UPI,2024-02-06,2024-02
T040982,U08195,2024-12-07,219.78,Accessories,Enterprise,1,15,Card,2024-02-06,2024-02
T040983,U08195,2025-01-07,354.55,Subscription,Pro,1,15,Card,2024-02-06,2024-02
T040984,U08196,2024-05-11,149.49,Software,Enterprise,3,0,UPI,2024-05-11,2024-05
T040986,U08197,2024-01-16,193.35,Course,Analytics Add-on,1,0,Card,2024-01-13,2024-01
T040987,U08197,2024-01-13,309.56,Software,Analytics Add-on,3,5,Card,2024-01-13,2024-01
T040988,U08198,2024-06-28,152.1,Accessories,Pro,3,15,Card,2024-06-28,2024-06
T040989,U08198,2024-07-25,404.9,Accessories,Analytics Add-on,3,20,Net Banking,2024-06-28,2024-06
T040990,U08198,2024-07-27,277.16,Subscription,Starter,3,20,PayPal,2024-06-28,2024-06
T040992,U08198,2024-12-21,207.36,Software,Enterprise,1,0,UPI,2024-06-28,2024-06
T040993,U08198,2024-12-23,314.52,Course,Pro,3,5,Card,2024-06-28,2024-06
T040994,U08198,2025-01-19,495.09,Accessories,Enterprise,1,15,UPI,2024-06-28,2024-06
T040995,U08198,2025-01-19,279.7,Course,Enterprise,2,0,PayPal,2024-06-28,2024-06
T040996,U08198,2025-02-26,133.17,Course,Pro,2,10,Card,2024-06-28,2024-06
T040997,U08198,2025-05-21,130.65,Software,Starter,3,15,Net Banking,2024-06-28,2024-06
T040998,U08199,2024-12-22,284.22,Software,Enterprise,1,5,PayPal,2024-12-22,2024-12
T040999,U08199,2024-12-23,196.55,Subscription,Analytics Add-on,1,10,UPI,2024-12-22,2024-12
T041000,U08199,2025-02-24,347.33,Subscription,Starter,3,15,UPI,2024-12-22,2024-12
T041001,U08199,2025-03-26,69.43,Software,Enterprise,2,10,PayPal,2024-12-22,2024-12
T041002,U08199,2025-03-26,198.74,Software,Starter,3,10,PayPal,2024-12-22,2024-12
T041003,U08199,2025-05-22,105.41,Course,Pro,1,0,Card,2024-12-22,2024-12
T041004,U08199,2025-05-24,293.31,Course,Analytics Add-on,2,20,Card,2024-12-22,2024-12
T041005,U08200,2024-08-25,296.05,Software,Starter,1,15,PayPal,2024-08-25,2024-08
T041006,U08200,2024-09-22,180.19,Accessories,Starter,2,0,Net Banking,2024-08-25,2024-08
T041007,U08200,2024-09-23,252.51,Accessories,Pro,3,0,Card,2024-08-25,2024-08
T041009,U08201,2024-08-06,84.59,Course,Analytics Add-on,3,10,Card,2024-08-06,2024-08
T041011,U08201,2024-10-08,281.68,Accessories,Enterprise,1,0,UPI,2024-08-06,2024-08
T041012,U08201,2024-12-04,189.53,Subscription,Enterprise,3,15,Card,2024-08-06,2024-08
T041013,U08202,2024-09-28,425.36,Accessories,Analytics Add-on,2,5,PayPal,2024-09-28,2024-09
T041016,U08203,2025-01-02,301.01,Subscription,Analytics Add-on,3,0,Card,2025-01-02,2025-01
T041017,U08203,2025-03-06,467.32,Software,Pro,3,15,Card,2025-01-02,2025-01
T041018,U08203,2025-03-07,136.36,Subscription,Pro,2,0,UPI,2025-01-02,2025-01
T041019,U08203,2025-05-05,62.05,Accessories,Starter,3,0,PayPal,2025-01-02,2025-01
T041020,U08203,2025-06-05,167.44,Accessories,Enterprise,2,0,UPI,2025-01-02,2025-01
T041021,U08203,2025-07-03,326.02,Accessories,Analytics Add-on,3,10,Card,2025-01-02,2025-01
T041022,U08203,2025-07-03,177.07,Course,Pro,2,10,UPI,2025-01-02,2025-01
T041023,U08204,2024-05-13,122.1,Subscription,Starter,2,15,Card,2024-05-13,2024-05
T041024,U08204,2024-06-14,493.6,Software,Enterprise,1,20,Net Banking,2024-05-13,2024-05
T041025,U08204,2024-07-09,319.45,Course,Pro,3,10,Card,2024-05-13,2024-05
T041026,U08204,2024-08-13,470.97,Subscription,Pro,3,15,Net Banking,2024-05-13,2024-05
T041027,U08204,2024-08-15,122.78,Accessories,Enterprise,1,10,Net Banking,2024-05-13,2024-05
T041029,U08204,2024-10-10,259.32,Course,Enterprise,1,0,Card,2024-05-13,2024-05
T041030,U08204,2024-11-14,31.22,Accessories,Enterprise,1,10,Card,2024-05-13,2024-05
T041031,U08204,2024-11-13,118.61,Software,Analytics Add-on,2,20,Net Banking,2024-05-13,2024-05
T041032,U08204,2025-01-09,281.9,Software,Enterprise,1,10,PayPal,2024-05-13,2024-05
T041037,U08207,2024-05-07,190.76,Accessories,Starter,1,5,PayPal,2024-05-07,2024-05
T041038,U08207,2024-06-06,137.96,Accessories,Starter,2,20,Net Banking,2024-05-07,2024-05
T041039,U08207,2024-06-06,406.64,Course,Enterprise,1,15,UPI,2024-05-07,2024-05
T041040,U08207,2024-07-10,284.04,Accessories,Enterprise,3,5,Card,2024-05-07,2024-05
T041041,U08207,2024-09-05,352.85,Course,Analytics Add-on,2,0,Net Banking,2024-05-07,2024-05
T041042,U08207,2024-10-05,466.46,Software,Starter,3,20,Card,2024-05-07,2024-05
T041043,U08207,2024-11-08,474.94,Software,Pro,3,0,Net Banking,2024-05-07,2024-05
T041044,U08207,2024-11-09,152.59,Subscription,Enterprise,2,10,PayPal,2024-05-07,2024-05
T041045,U08208,2024-11-12,65.3,Subscription,Pro,2,10,PayPal,2024-11-12,2024-11
T041046,U08209,2024-01-13,421.56,Software,Starter,1,0,PayPal,2024-01-13,2024-01
T041047,U08209,2024-01-16,227.46,Course,Enterprise,1,15,UPI,2024-01-13,2024-01
T041048,U08209,2024-02-16,421.46,Course,Pro,2,0,Card,2024-01-13,2024-01
T041049,U08209,2024-04-19,136.18,Subscription,Enterprise,1,5,PayPal,2024-01-13,2024-01
T041050,U08209,2024-04-19,321.79,Software,Pro,3,5,PayPal,2024-01-13,2024-01
T041051,U08209,2024-05-13,130.15,Accessories,Enterprise,3,20,UPI,2024-01-13,2024-01
T041052,U08209,2024-05-15,213.23,Course,Pro,3,10,Net Banking,2024-01-13,2024-01
T041053,U08210,2024-08-13,119.74,Software,Enterprise,1,15,UPI,2024-08-13,2024-08
T041054,U08211,2024-08-16,485.05,Software,Analytics Add-on,2,0,Net Banking,2024-08-16,2024-08
T041055,U08211,2024-08-17,366.35,Software,Pro,1,0,Net Banking,2024-08-16,2024-08
T041056,U08211,2024-09-17,174.14,Accessories,Starter,1,10,PayPal,2024-08-16,2024-08
T041057,U08211,2024-09-17,421.78,Software,Analytics Add-on,2,15,Card,2024-08-16,2024-08
T041058,U08211,2024-10-14,322.88,Course,Enterprise,2,10,Card,2024-08-16,2024-08
T041059,U08211,2024-10-13,136.31,Software,Pro,1,5,UPI,2024-08-16,2024-08
T041060,U08212,2024-06-11,27.7,Course,Analytics Add-on,2,20,PayPal,2024-06-11,2024-06
T041064,U08214,2025-01-01,496.76,Accessories,Enterprise,3,0,PayPal,2025-01-01,2025-01
T041065,U08215,2025-01-01,333.22,Accessories,Enterprise,2,20,Card,2025-01-01,2025-01
T041067,U08215,2025-01-28,327.05,Software,Pro,3,20,PayPal,2025-01-01,2025-01
T041068,U08215,2025-02-25,149.14,Software,Analytics Add-on,3,15,PayPal,2025-01-01,2025-01
T041069,U08215,2025-02-24,259.38,Course,Starter,1,5,Card,2025-01-01,2025-01
T041070,U08215,2025-04-28,129.6,Subscription,Analytics Add-on,3,0,PayPal,2025-01-01,2025-01
T041073,U08215,2025-06-26,309.07,Subscription,Starter,2,20,UPI,2025-01-01,2025-01
T041074,U08216,2024-07-22,262.63,Subscription,Pro,3,15,Card,2024-07-22,2024-07
T041075,U08216,2024-09-18,50.9,Course,Pro,1,10,Net Banking,2024-07-22,2024-07
T041076,U08216,2024-09-20,412.66,Accessories,Starter,1,20,Card,2024-07-22,2024-07
T041077,U08217,2024-02-14,336.26,Subscription,Starter,2,10,UPI,2024-02-14,2024-02
T041079,U08218,2024-12-27,206.5,Course,Enterprise,1,5,Card,2024-12-27,2024-12
T041080,U08218,2024-12-27,392.22,Subscription,Analytics Add-on,2,20,Card,2024-12-27,2024-12
T041081,U08218,2025-01-27,431.94,Subscription,Analytics Add-on,1,10,UPI,2024-12-27,2024-12
T041082,U08218,2025-01-27,233.65,Course,Enterprise,1,15,UPI,2024-12-27,2024-12
T041084,U08218,2025-04-26,235.78,Accessories,Starter,1,15,UPI,2024-12-27,2024-12
T041085,U08219,2024-01-15,388.35,Software,Analytics Add-on,2,10,Net Banking,2024-01-15,2024-01
T041086,U08219,2024-01-17,263.54,Subscription,Analytics Add-on,2,5,Card,2024-01-15,2024-01
T041087,U08220,2024-12-05,376.2,Software,Analytics Add-on,1,15,UPI,2024-12-05,2024-12
T041089,U08220,2024-12-31,300.19,Subscription,Starter,1,15,PayPal,2024-12-05,2024-12
T041090,U08220,2025-01-01,308.87,Accessories,Starter,3,5,UPI,2024-12-05,2024-12
T041091,U08221,2024-04-04,44.77,Course,Pro,3,0,PayPal,2024-04-03,2024-04
T041092,U08221,2024-04-03,388.6,Subscription,Enterprise,1,20,Net Banking,2024-04-03,2024-04
T041093,U08222,2024-08-04,377.0,Course,Analytics Add-on,3,10,PayPal,2024-08-04,2024-08
T041094,U08222,2024-09-05,221.05,Software,Analytics Add-on,2,10,UPI,2024-08-04,2024-08
T041095,U08222,2024-10-04,112.02,Software,Enterprise,1,10,Net Banking,2024-08-04,2024-08
T041097,U08222,2024-10-30,209.05,Accessories,Enterprise,1,5,Net Banking,2024-08-04,2024-08
T041099,U08222,2024-11-30,159.75,Subscription,Analytics Add-on,3,0,UPI,2024-08-04,2024-08
T041100,U08222,2024-11-30,370.52,Software,Starter,3,10,Card,2024-08-04,2024-08
T041101,U08223,2024-02-21,421.07,Course,Starter,1,15,PayPal,2024-02-21,2024-02
T041102,U08223,2024-02-21,442.8,Software,Pro,3,10,UPI,2024-02-21,2024-02
T041103,U08223,2024-03-21,243.94,Subscription,Pro,1,15,UPI,2024-02-21,2024-02
T041104,U08223,2024-03-24,74.71,Course,Pro,3,0,UPI,2024-02-21,2024-02
T041105,U08224,2024-06-17,27.83,Software,Enterprise,3,15,PayPal,2024-06-17,2024-06
T041106,U08224,2024-07-18,130.2,Software,Starter,2,0,PayPal,2024-06-17,2024-06
T041108,U08224,2024-10-19,142.92,Accessories,Pro,1,0,Net Banking,2024-06-17,2024-06
T041109,U08224,2024-11-15,338.43,Accessories,Pro,3,5,Card,2024-06-17,2024-06
T041110,U08224,2024-11-14,436.96,Subscription,Analytics Add-on,3,15,UPI,2024-06-17,2024-06
T041111,U08225,2024-07-14,59.2,Course,Starter,1,10,Card,2024-07-14,2024-07
T041112,U08225,2024-09-11,49.87,Software,Enterprise,1,5,UPI,2024-07-14,2024-07
T041114,U08226,2024-03-17,398.9,Course,Pro,1,20,Net Banking,2024-03-17,2024-03
T041115,U08226,2024-04-14,297.4,Software,Enterprise,3,5,PayPal,2024-03-17,2024-03
T041117,U08226,2024-05-16,399.08,Course,Pro,3,5,Card,2024-03-17,2024-03
T041118,U08227,2024-11-22,119.39,Subscription,Analytics Add-on,3,20,Net Banking,2024-11-22,2024-11
T041119,U08227,2024-11-24,294.63,Subscription,Enterprise,3,0,Net Banking,2024-11-22,2024-11
T041120,U08227,2024-12-22,263.11,Accessories,Starter,1,15,UPI,2024-11-22,2024-11
T041121,U08227,2025-01-22,432.07,Accessories,Pro,1,5,Net Banking,2024-11-22,2024-11
T041122,U08227,2025-02-23,133.76,Course,Pro,3,10,Net Banking,2024-11-22,2024-11
T041123,U08228,2024-08-26,436.73,Software,Enterprise,3,20,UPI,2024-08-26,2024-08
T041124,U08228,2024-08-28,28.43,Software,Analytics Add-on,1,0,Net Banking,2024-08-26,2024-08
T041125,U08228,2024-09-25,308.43,Subscription,Analytics Add-on,3,20,PayPal,2024-08-26,2024-08
T041126,U08228,2024-09-25,235.54,Course,Pro,1,15,Net Banking,2024-08-26,2024-08
T041127,U08228,2024-10-29,173.13,Subscription,Analytics Add-on,2,0,PayPal,2024-08-26,2024-08
T041128,U08229,2024-07-24,127.9,Subscription,Pro,3,15,UPI,2024-07-24,2024-07
T041130,U08230,2024-10-29,322.75,Software,Enterprise,3,0,PayPal,2024-10-29,2024-10
T041131,U08231,2024-03-02,287.43,Course,Analytics Add-on,3,20,UPI,2024-03-02,2024-03
T041134,U08231,2024-04-03,40.26,Subscription,Analytics Add-on,1,15,Card,2024-03-02,2024-03
T041136,U08232,2024-08-29,303.63,Subscription,Pro,2,20,UPI,2024-08-29,2024-08
T041138,U08232,2024-10-26,169.43,Course,Starter,2,0,PayPal,2024-08-29,2024-08
T041139,U08232,2024-11-30,336.3,Accessories,Pro,2,5,Net Banking,2024-08-29,2024-08
T041140,U08232,2024-11-28,129.44,Software,Pro,1,5,UPI,2024-08-29,2024-08
T041143,U08232,2025-01-27,465.13,Software,Analytics Add-on,2,20,Card,2024-08-29,2024-08
T041144,U08232,2025-02-24,391.49,Software,Enterprise,3,15,UPI,2024-08-29,2024-08
T041146,U08233,2024-01-14,175.26,Course,Starter,1,10,UPI,2024-01-14,2024-01
T041147,U08233,2024-02-14,105.65,Software,Analytics Add-on,2,5,Net Banking,2024-01-14,2024-01
T041148,U08233,2024-02-15,405.4,Course,Pro,3,15,PayPal,2024-01-14,2024-01
T041150,U08233,2024-04-12,366.48,Software,Starter,2,10,PayPal,2024-01-14,2024-01
T041151,U08234,2024-06-25,116.03,Software,Analytics Add-on,2,10,PayPal,2024-06-25,2024-06
T041152,U08234,2024-07-22,61.2,Course,Starter,2,10,Net Banking,2024-06-25,2024-06
T041153,U08234,2024-08-22,57.46,Subscription,Enterprise,2,5,Net Banking,2024-06-25,2024-06
T041154,U08234,2024-08-22,59.62,Software,Enterprise,3,5,Net Banking,2024-06-25,2024-06
T041155,U08234,2024-09-24,446.18,Software,Pro,3,15,UPI,2024-06-25,2024-06
T041156,U08235,2024-08-25,99.99,Course,Pro,1,20,Net Banking,2024-08-25,2024-08
T041157,U08235,2024-09-22,156.77,Course,Enterprise,2,20,UPI,2024-08-25,2024-08
T041158,U08235,2024-10-27,296.32,Accessories,Pro,3,10,PayPal,2024-08-25,2024-08
T041159,U08235,2024-11-28,426.84,Software,Starter,1,5,UPI,2024-08-25,2024-08
